latitude,longitude,start_date,end_date,duration,intensity_max,intensity_mean,intensity_cumulative,Unnamed: 8,Unnamed: 9
46.375,-126.125,2011-09-26,2011-09-30,5,1.4429088318843064,1.363103259979668,6.8155163,,
46.375,-124.875,2011-06-28,2011-07-02,5,1.4833446272575743,1.3610632071527242,6.805316035763621,,
46.375,-124.125,2011-10-17,2011-10-21,5,2.178843288254578,1.8131347852780864,9.065673926390431,,
46.375,-124.125,2012-07-18,2012-07-22,5,3.1719736808043777,2.7688636612503563,13.844318306251784,,
46.875,-126.625,2011-09-26,2011-09-30,5,1.284866530337684,1.224359673444973,6.121798367224866,,
47.875,-125.375,2011-07-11,2011-07-16,6,1.9254963783826629,1.6528606802863994,9.917164081718395,,
47.875,-125.125,2011-07-11,2011-07-16,6,1.998983919,1.6854856794671595,10.112914076802957,,
48.125,-125.875,2011-07-11,2011-07-16,6,1.5199144396963682,1.3502238740994494,8.101343244596697,,
48.125,-125.625,2011-07-11,2011-07-16,6,1.846485644467153,1.644664072405608,9.867984434433648,,
48.125,-125.375,2011-07-11,2011-07-16,6,2.2118292572244176,1.9891021048484203,11.93461262909052,,
48.125,-125.125,2011-07-11,2011-07-16,6,2.242013690107912,1.9817983561239176,11.890790136743506,,
48.375,-125.125,2011-07-10,2011-07-16,7,2.193630455769989,1.9214078248231825,13.449854773762276,,
48.375,-124.875,2011-07-12,2011-07-16,5,1.792376568264892,1.684491524484646,8.422457622423229,,
48.375,-124.375,2012-12-01,2012-12-06,6,1.4437704523694403,1.3257341397895592,7.954404838737355,,
47.875,-126.625,2013-05-06,2013-05-10,5,2.1997338450199724,1.885809858,9.429049291,,
48.125,-126.625,2013-05-06,2013-05-10,5,2.2879268289661123,1.9205220067163136,9.602610033581568,,
48.125,-126.375,2013-05-06,2013-05-10,5,2.1518965553328435,1.796064647784564,8.980323239,,
48.125,-126.125,2011-09-25,2011-09-30,6,1.8263569721844704,1.6558838667796574,9.935303200677945,,
48.375,-126.375,2011-10-08,2011-10-12,5,1.4575360554520795,1.3325569561150068,6.662784780575034,,
48.375,-126.125,2011-10-08,2011-10-19,12,1.5689603052297745,1.3932416148432754,16.718899378119303,,
48.375,-125.875,2011-10-08,2011-10-19,12,1.660209124482158,1.5267881791729148,18.321458150074974,,
48.375,-125.875,2012-12-12,2012-12-16,5,1.4849385828799395,1.3728687088370672,6.864343544185337,,
48.375,-125.875,2012-12-31,2013-01-04,5,1.9007700150211484,1.562171105997344,7.810855529986719,,
48.375,-125.625,2011-10-08,2011-10-19,12,1.7834631785619308,1.6306360355764395,19.567632426917275,,
48.375,-125.625,2012-12-01,2012-12-06,6,1.5140428660552183,1.3703274441837463,8.221964665102478,,
48.375,-125.625,2012-12-12,2012-12-16,5,1.4779219924762703,1.4196866236357644,7.098433118178821,,
48.375,-125.375,2011-10-07,2011-10-19,13,1.9085500471053611,1.6877795154595343,21.94113370097395,,
48.375,-125.375,2012-12-01,2012-12-06,6,1.6997831765041571,1.5047793649780372,9.028676189868223,,
48.375,-125.375,2012-12-12,2012-12-16,5,1.3531814684266583,1.3406931982105674,6.703465991052838,,
48.375,-124.125,2011-10-06,2011-10-15,10,2.158742941532898,1.755901065040543,17.559010650405433,,
48.375,-123.875,2011-10-07,2011-10-14,8,1.7640440973485063,1.4513864600996338,11.61109168079707,,
48.625,-126.625,2013-06-15,2013-06-20,6,1.5700923415805867,1.4506323405685666,8.703794043,,
48.625,-126.375,2011-10-08,2011-10-18,11,1.6695926094800946,1.3846074896537597,15.230682386191356,,
48.625,-126.375,2013-06-15,2013-06-20,6,1.8345472211828469,1.5940468899548816,9.56428134,,
48.625,-126.125,2011-10-08,2011-10-19,12,1.7758518873421707,1.540717611,18.48861133075764,,
48.625,-126.125,2012-12-12,2012-12-16,5,1.4468727274491062,1.2730336451413933,6.365168225706967,,
48.625,-126.125,2012-12-31,2013-01-04,5,1.6824958048042298,1.3714336235682356,6.857168117841178,,
48.625,-126.125,2013-06-15,2013-06-20,6,1.9170382929454208,1.5973637260804934,9.584182356,,
48.625,-125.875,2011-10-07,2011-10-20,14,1.8437844462874848,1.636202632154006,22.906836850156083,,
48.625,-125.875,2012-11-28,2012-12-06,9,1.3740425840733934,1.21008130275842,10.89073172482578,,
48.625,-125.875,2012-12-12,2012-12-16,5,1.4082376427431385,1.3064939017962385,6.532469508981192,,
48.625,-125.875,2012-12-30,2013-01-05,7,2.149779472575758,1.6204217773324987,11.34295244132749,,
48.625,-125.625,2011-10-07,2011-10-19,13,1.988079401894396,1.7592768509429744,22.870599062258663,,
48.625,-125.625,2012-11-28,2012-12-06,9,1.590825173255869,1.3565067882140105,12.208561093926097,,
48.625,-125.625,2012-12-12,2012-12-16,5,1.2689183485939104,1.2103594906472257,6.051797453236128,,
48.625,-125.625,2012-12-30,2013-01-05,7,2.253995126741744,1.695202194855696,11.866415363989873,,
