latitude,longitude,start_date,end_date,duration,intensity_max,intensity_mean,intensity_cumulative,Unnamed: 8,Unnamed: 9
46.375,-127.625,2014-06-21,2014-06-27,7,2.6784450596955907,2.257765631043396,15.804359417303772,,
46.375,-127.625,2014-08-04,2014-09-09,37,2.13348586514628,1.4942095401329425,55.28575298491887,,
46.375,-127.625,2014-09-18,2014-11-12,56,2.4825626422030407,1.8153010283788464,101.6568575892154,,
46.375,-127.625,2014-12-05,2014-12-28,24,1.639965827612075,1.220164675597191,29.283952214332597,,
46.375,-127.625,2015-01-06,2015-05-16,131,2.984312627642291,1.883495000789405,246.7378451,,
46.375,-127.625,2015-06-26,2015-07-19,24,2.511104888320258,1.7698170502758348,42.47560920662004,,
46.375,-127.625,2015-08-22,2015-08-27,6,2.0105320958940425,1.5657993320388637,9.39479599223318,,
46.375,-127.625,2015-10-19,2015-12-11,54,2.2683918326026085,1.5700154946574558,84.78083671150262,,
46.375,-127.625,2016-02-09,2016-03-04,25,1.2066005985939796,1.0499081742147782,26.247704355369454,,
46.375,-127.625,2016-03-29,2016-04-29,32,2.428598850687047,1.8773935010536489,60.07659203371676,,
