latitude,longitude,start_date,end_date,duration,intensity_max,intensity_mean,intensity_cumulative,rate_onset,rate_decline
32.375,-121.375,2006-04-10,2006-04-17,8,1.387988539437961,1.2752557199116383,10.202045759293108,0.1362682029689267,0.0291636038885156
32.375,-121.375,2006-07-30,2006-08-05,7,1.543588933324877,1.4082249995149776,9.857574996604844,0.3941618452974254,0.0664526452476766
32.375,-121.125,2006-04-10,2006-04-14,5,1.3655464531749928,1.274872397229602,6.37436198614801,0.1240624319591342,0.0880007163915314
32.375,-121.125,2006-07-30,2006-08-05,7,1.7593328353938062,1.5830573109946506,11.081401176962554,0.3576043543854311,0.0827587247170357
32.375,-120.875,2006-07-31,2006-08-05,6,2.084061116352096,1.9191230725774877,11.514738435464924,0.4061653332368931,0.1140496998243298
32.375,-120.625,2006-07-30,2006-08-08,10,2.6530720485002206,2.003022079718823,20.030220797188232,0.2680567810180815,0.3669413691195754
32.375,-120.375,2006-07-30,2006-08-06,8,3.4143146527770405,2.6800987392283897,21.44078991382712,0.3505495026774011,1.2573601249164608
32.375,-120.125,2006-07-30,2006-08-07,9,3.963903330800509,2.965212423925881,26.686911815332927,0.3400272087983828,1.000452083290284
32.625,-122.125,2006-04-15,2006-04-19,5,1.3664595679323703,1.31414030136601,6.57070150683005,0.0809510465355412,0.0879726609843569
32.625,-121.875,2006-04-13,2006-04-18,6,1.340003182258288,1.2775355881408583,7.66521352884515,0.0298885981065772,0.0745924328583729
32.625,-121.625,2006-04-11,2006-04-18,8,1.369091141380819,1.2524969417989569,10.019975534391651,0.0486252700414222,0.3374489959608926
32.625,-121.375,2006-04-10,2006-04-17,8,1.340600009700463,1.228140151408604,9.825121211268833,0.0361012461242831,0.2644602039261468
32.625,-121.125,2006-08-01,2006-08-05,5,1.6510787731806218,1.5414318441393462,7.707159220696731,0.0622902033141426,0.3741673329903641
32.625,-120.875,2006-07-31,2006-08-05,6,1.9752683921797816,1.7499575555634834,10.4997453333809,0.1534856652752006,0.7039960766118334
32.625,-120.625,2006-07-31,2006-08-06,7,2.547936440489753,2.05268329989191,14.36878309924337,0.2058059483688772,0.8124720795144972
32.625,-120.375,2006-07-30,2006-08-06,8,3.215319515177022,2.394061809980243,19.152494479841945,0.3583158889252673,1.1580083149345388
32.625,-120.125,2006-07-30,2006-08-09,11,3.803660619879196,2.4742266271524884,27.216492898677373,0.3831251964847564,0.5342592816005715
32.625,-119.875,2006-07-30,2006-08-10,12,4.136572852268358,2.758515626595203,33.10218751914243,0.3032792020041298,0.479090660310294
32.625,-119.625,2006-07-29,2006-08-10,13,4.210737598338284,2.8241237044338776,36.71360815764041,0.3773879271020363,0.4976075623863549
