latitude,longitude,start_date,end_date,duration,intensity_max,intensity_mean,intensity_cumulative
55.125,-166.625,2017-08-12,2017-08-23,12,1.6282172838380742,1.5138003831540534,18.16560459784864
55.125,-166.625,2017-10-11,2017-10-20,10,1.0658210388026983,0.8713082885742198,8.713082885742198
55.125,-166.625,2017-11-05,2017-11-09,5,0.7676735860744417,0.7270370080673805,3.635185040336903
55.125,-166.625,2017-11-16,2017-11-20,5,0.891649820378098,0.8349131859921977,4.1745659299609885
55.125,-166.625,2018-02-04,2018-03-08,33,1.3124299181754515,1.063421566078895,35.092911680603535
55.125,-166.625,2018-03-15,2018-03-30,16,1.289307167255051,1.1481372155351086,18.370195448561734
55.125,-166.625,2018-04-18,2018-04-24,7,1.169263126703301,1.0679648394109211,7.475753875876448
55.125,-166.625,2018-04-28,2018-05-03,6,1.1885864549018774,1.0750401619495262,6.450240971697157
55.125,-166.625,2018-08-04,2018-08-10,7,2.0727498831986697,1.741229025922397,12.18860318145678
55.125,-166.625,2018-09-07,2018-11-27,82,2.3769990281508715,1.3468101561198813,110.43843280183026
55.125,-166.375,2017-05-17,2017-05-21,5,1.462328231958117,1.3053617818497725,6.526808909248862
55.125,-166.375,2017-06-04,2017-06-25,22,2.562051419988058,1.7632503354802609,38.79150738056573
55.125,-166.375,2017-08-12,2017-08-23,12,1.6978067515998756,1.4971749097875993,17.96609891745119
55.125,-166.375,2017-10-11,2017-10-20,10,1.0035718019640223,0.8346398634132175,8.346398634132175
55.125,-166.375,2017-11-02,2017-11-07,6,0.8371037653347839,0.7440004686922387,4.464002812153432
55.125,-166.375,2017-11-17,2017-11-21,5,0.8445310270797934,0.7832421458058816,3.916210729029408
55.125,-166.375,2018-02-04,2018-02-26,23,1.3191278824242207,1.0873030190773545,25.007969438779156
55.125,-166.375,2018-03-15,2018-03-30,16,1.3038115679926423,1.154308272275495,18.46893235640792
55.125,-166.375,2018-04-19,2018-04-24,6,1.178797825544578,1.075773157364346,6.454638944186076
55.125,-166.375,2018-04-28,2018-05-03,6,1.187081323577162,1.0915492355435088,6.549295413261053
55.125,-166.375,2018-05-09,2018-05-14,6,1.1801600829655357,1.0825708533817178,6.495425120290307
55.125,-166.375,2018-08-04,2018-08-10,7,1.9730072974692567,1.719356291807825,12.035494042654772
55.125,-166.375,2018-09-06,2018-11-27,83,2.366572590797176,1.3627207645766624,113.10582345986298
55.125,-166.125,2017-06-04,2017-06-26,23,2.5560448493892256,1.73438793632824,39.89092253554952
55.125,-166.125,2017-08-12,2017-08-23,12,1.648807798406132,1.4263357038139006,17.11602844576681
55.125,-166.125,2017-10-11,2017-10-19,9,0.9207681003786838,0.8082623587714306,7.274361228942875
55.125,-166.125,2018-02-03,2018-02-23,21,1.316592226023781,1.1061386939650588,23.22891257326624
55.125,-166.125,2018-03-15,2018-03-30,16,1.306627056698879,1.1306851752361835,18.090962803778936
55.125,-166.125,2018-04-19,2018-04-24,6,1.229233754454646,1.1036014568901844,6.621608741341106
55.125,-166.125,2018-04-28,2018-05-03,6,1.2607977436755298,1.1425626288573865,6.855375773144319
55.125,-166.125,2018-05-10,2018-05-14,5,1.2125427464585856,1.1319887287409316,5.659943643704658
55.125,-166.125,2018-05-18,2018-05-22,5,1.4411672866938758,1.2661067885923716,6.330533942961858
55.125,-166.125,2018-08-04,2018-08-10,7,2.0880745835085186,1.7465152439433862,12.225606707603704
55.125,-166.125,2018-09-06,2018-11-27,83,2.096454807134202,1.363333020947741,113.1566407386625
55.125,-165.875,2017-04-27,2017-05-01,5,1.4019599003220238,1.2200797248070194,6.100398624035098
55.125,-165.875,2017-06-04,2017-06-27,24,2.242121422255844,1.73974808022676,41.75395392544224
55.125,-165.875,2017-08-12,2017-08-23,12,1.7643629597079364,1.3493207594438648,16.191849113326377
55.125,-165.875,2017-10-11,2017-10-19,9,0.8679369958148575,0.8030655466669925,7.227589920002931
55.125,-165.875,2018-02-03,2018-02-23,21,1.3108033866942923,1.107808743950731,23.26398362296535
55.125,-165.875,2018-03-15,2018-03-21,7,1.3636810162491575,1.1859932418526122,8.301952692968285
55.125,-165.875,2018-03-26,2018-03-30,5,1.113028540557663,1.074731120726463,5.373655603632314
55.125,-165.875,2018-04-18,2018-04-24,7,1.2915631421012326,1.126209056948716,7.883463398641012
55.125,-165.875,2018-04-28,2018-05-03,6,1.3019599956894554,1.168154473775745,7.0089268426544695
55.125,-165.875,2018-05-19,2018-05-28,10,1.4295993917615304,1.259854669694444,12.59854669694444
55.125,-165.875,2018-06-10,2018-06-14,5,1.7205286983870334,1.426238016984329,7.131190084921645
55.125,-165.875,2018-08-05,2018-08-10,6,2.256106967823479,1.790187057170078,10.741122343020468
55.125,-165.875,2018-09-06,2018-11-27,83,1.9294843005761155,1.3517970845256468,112.19915801562868
55.125,-165.625,2017-06-01,2017-06-28,28,2.391854942252792,1.635210301790836,45.7858884501434
55.125,-165.625,2017-08-12,2017-08-17,6,1.8167339155284767,1.5521647804759928,9.312988682855956
55.125,-165.625,2017-10-11,2017-10-19,9,0.908295517536434,0.8097346761035795,7.287612084932216
55.125,-165.625,2018-02-03,2018-02-23,21,1.2845416964557046,1.1159987346578764,23.435973427815405
55.125,-165.625,2018-03-13,2018-03-21,9,1.3929451873924732,1.2272578069904,11.0453202629136
55.125,-165.625,2018-03-26,2018-03-30,5,1.0975075635443623,1.0651779800558778,5.325889900279389
55.125,-165.625,2018-04-18,2018-05-06,19,1.3783771284845885,1.1504521906840084,21.85859162299616
55.125,-165.625,2018-06-10,2018-06-15,6,1.902962064230313,1.4955912343684297,8.973547406210578
55.125,-165.625,2018-08-05,2018-08-10,6,2.140860281102471,1.635234995966589,9.811409975799537
55.125,-165.625,2018-09-10,2018-11-27,79,1.8104299188942043,1.3435758222811385,106.14248996020991
55.125,-165.375,2017-06-01,2017-06-29,29,2.3796367110861114,1.6148323609718285,46.83013846818302
55.125,-165.375,2017-08-09,2017-08-17,9,1.94432348067693,1.573038847541996,14.157349627877965
55.125,-165.375,2017-10-11,2017-10-19,9,0.8918624005359641,0.8056162259756611,7.250546033780949
55.125,-165.375,2018-02-03,2018-02-22,20,1.2650664320206475,1.1155761306012597,22.311522612025197
55.125,-165.375,2018-03-01,2018-03-07,7,1.7535657249529455,1.2714964721601043,8.90047530512073
55.125,-165.375,2018-03-12,2018-03-21,10,1.577580906405593,1.3401763572231418,13.40176357223142
55.125,-165.375,2018-03-26,2018-03-30,5,1.1358575138938003,1.0915924579903256,5.457962289951627
55.125,-165.375,2018-04-18,2018-05-06,19,1.5451565729603471,1.2347027699576294,23.45935262919496
55.125,-165.375,2018-06-10,2018-06-15,6,2.0691312580397625,1.6180296584424838,9.708177950654903
55.125,-165.375,2018-07-01,2018-07-05,5,1.995886948870773,1.6309488820983042,8.15474441049152
55.125,-165.375,2018-09-10,2018-11-27,79,1.8156086917729928,1.321475708559435,104.39658097619537
55.125,-165.125,2017-06-02,2017-07-01,30,2.287901191394467,1.5612964190983083,46.838892572949256
55.125,-165.125,2017-08-09,2017-08-17,9,2.119553074925294,1.7688542213348806,15.919687992013923
