latitude,longitude,start_date,end_date,duration,intensity_max,intensity_mean,intensity_cumulative,rate_onset,rate_decline
32.125,-121.875,1990-07-16,1990-07-23,8,1.8601748918451229,1.594830881083455,12.75864704866764,0.3148006424986984,0.107767543053576
32.125,-121.875,1990-08-24,1990-08-30,7,1.7413867775631822,1.5968036326878357,11.17762542881485,0.1899351493191794,0.0804740151852634
32.125,-121.875,1990-09-12,1990-11-04,54,2.552183656871545,1.795901194616484,96.97866450929014,0.036045461631853,0.0670995963480077
32.125,-121.875,1990-11-08,1990-11-17,10,1.6906878436838504,1.4544986177741177,14.544986177741176,0.0912863684924379,0.0970407345724902
32.125,-121.875,1990-11-21,1990-11-29,9,1.5106786700458628,1.35016755955049,12.15150803595441,0.0981756665083395,0.1558577082752517
32.125,-121.625,1990-07-16,1990-07-20,5,1.877574650935454,1.827680479113552,9.13840239556776,0.1469724589944608,0.2719182337906811
32.125,-121.625,1990-08-24,1990-08-30,7,1.7844199133505114,1.6377028122522066,11.463919685765449,0.1911141901251021,0.0678200613522206
32.125,-121.625,1990-09-12,1990-10-16,35,2.392192109380336,1.8780035154069472,65.73012303924315,0.0445783182190246,0.0627772934677449
32.125,-121.625,1990-10-20,1990-11-04,16,1.8958749006687192,1.521978221855556,24.351651549688896,0.0349007723850631,0.2066710809293437
32.125,-121.625,1990-11-08,1990-11-14,7,1.7152406932110438,1.5500284506151043,10.85019915430573,0.1242544623227104,0.0960941000370608
32.125,-121.625,1990-11-22,1990-11-29,8,1.406687951011527,1.2784453108261435,10.227562486609148,0.1025066570200529,0.0950645098035491
32.375,-122.125,1990-07-16,1990-07-22,7,1.9015750704199943,1.6263426627774231,11.384398639441962,0.3306279378094601,0.1233484386347521
32.375,-122.125,1990-08-19,1990-08-30,12,1.8921799364836824,1.5354164152475689,18.424996982970825,0.0784907377260673,0.1417435180476458
32.375,-122.125,1990-09-12,1990-11-03,53,2.5961316361183897,1.7677727991099796,93.69195835282892,0.0373634587427805,0.0697089259797259
32.375,-122.125,1990-11-11,1990-11-29,19,1.7084402732014006,1.3454502942237363,25.563555590250992,0.0217893546490041,0.1694279467380152
