latitude,longitude,start_date,end_date,duration,intensity_max,intensity_mean,intensity_cumulative,rate_onset,rate_decline
46.375,-127.625,2014-04-10,2014-04-15,6,1.2914334424245677,1.249341080964835,7.496046485789011,0.0689465167325199,0.0649125298153465
46.375,-127.625,2014-05-11,2014-06-02,23,2.298557780412212,1.6218754899050107,37.30313626781525,0.4117529698480958,0.0535161282113133
46.375,-127.625,2014-06-21,2014-06-27,7,2.6784450596955907,2.257765631043396,15.804359417303772,0.4350634304781046,0.2911271247807981
46.375,-127.625,2014-08-04,2014-09-09,37,2.13348586514628,1.4942095401329425,55.28575298491887,0.0292275293421379,0.1057729200855967
46.375,-127.625,2014-09-18,2014-11-12,56,2.4825626422030407,1.8153010283788464,101.6568575892154,0.0357974206101183,0.0655243285395154
46.375,-127.625,2014-12-05,2014-12-28,24,1.639965827612075,1.220164675597191,29.283952214332597,0.0496585325305176,0.0645297063735598
46.375,-127.625,2015-01-06,2015-05-16,131,2.984312627642291,1.883495000789405,246.737845103412,0.0326244588586891,0.02601024688039
46.375,-127.625,2015-06-26,2015-07-19,24,2.511104888320258,1.7698170502758348,42.47560920662004,0.0519322303386718,0.1554417706301851
46.375,-127.375,2014-03-15,2014-03-25,11,1.3502445000424643,1.184432231351103,13.028754544862135,0.0285379911151088,0.2014023086135778
46.375,-127.375,2014-04-10,2014-04-15,6,1.3468334990818818,1.2612807853464327,7.567684712078597,0.0406126081956448,0.5635920429173371
46.375,-127.375,2014-05-12,2014-06-02,22,2.1883970704970057,1.5766588510208797,34.68649472245935,0.3592973098298735,0.0539796171318862
46.375,-127.375,2014-06-16,2014-06-27,12,3.1783079058104637,2.253012944629314,27.03615533555177,0.2383294895477977,0.3704176541534334
46.375,-127.375,2014-08-11,2014-08-17,7,1.7788195507609146,1.5193393370853865,10.635375359597706,0.0887023128538777,0.3410779475222701
46.375,-127.375,2014-08-28,2014-09-09,13,1.87378596568864,1.4867023257736038,19.32713023505685,0.139947991377612,0.0787012075182942
46.375,-127.375,2014-09-18,2014-11-12,56,2.5035942103980826,1.815589196146139,101.6729949841838,0.0613348901806163,0.040413978030205
46.375,-127.375,2014-12-05,2015-01-02,29,1.5262573895053624,1.1707683194431615,33.95228126385169,0.0434522075982046,0.0421878015388219
46.375,-127.375,2015-01-06,2015-05-16,131,2.8455779432531525,1.8924991184830957,247.9173845212855,0.0298086237910339,0.0245251860719074
46.375,-127.375,2015-06-26,2015-07-21,26,2.3203139429665427,1.664935205131085,43.28831533340821,0.0522565420908603,0.1037899754840939
46.375,-127.125,2014-03-15,2014-03-24,10,1.38659277976525,1.212105950710207,12.12105950710207,0.1722007427687847,0.0273215073603109
46.375,-127.125,2014-04-10,2014-04-15,6,1.4405666327693538,1.2864026488675189,7.718415893205114,0.0612817290422105,0.6048355744463532
46.375,-127.125,2014-05-12,2014-06-01,21,2.050145833056352,1.5576992318716645,32.71168386930496,0.0573944551086091,0.0930353839604948
46.375,-127.125,2014-06-16,2014-07-04,19,3.313535901165705,1.954193015200188,37.12966728880357,0.2514331124392506,0.2006621185016606
46.375,-127.125,2014-08-28,2014-09-09,13,1.6909585712056874,1.4482437363322778,18.82716857231961,0.1654089472313162,0.0519877290871364
46.375,-127.125,2014-09-17,2014-11-12,57,2.4586691712321738,1.790361981868555,102.05063296650764,0.0610281091974057,0.0436015721274081
46.375,-127.125,2014-12-05,2015-01-02,29,1.4774339323527546,1.195212008327552,34.661148241499006,0.0443692717576803,0.0403406515348521
