simulation,n_disasters,total_appropriation,mean_appropriation
2705,1,1937549.160193163,1937549.160193163
2706,2,202053402.06312615,101026701.03156307
2707,1,26199238.58209518,26199238.58209518
2708,5,252497597.40075296,50499519.480150595
2709,1,924010.6588542844,924010.6588542844
2710,1,10300431.391795537,10300431.391795537
2711,3,25867661.417087287,8622553.805695763
2712,2,567610063.1748068,283805031.5874034
2713,2,4116527.1890787547,2058263.5945393774
2714,5,176102871.8594599,35220574.37189198
2715,6,145182830.33457664,24197138.389096107
2716,1,11636298.843158556,11636298.843158556
2717,1,2989247.1840807325,2989247.1840807325
2718,3,75709297.6321571,25236432.544052366
2719,1,4025513.86640144,4025513.86640144
2720,2,40196398.861328386,20098199.430664193
2721,6,62014110.63750869,10335685.106251448
2722,7,1150552187.3898728,164364598.19855326
2723,2,10446847.70001747,5223423.850008735
2724,1,14404444.246869193,14404444.246869193
2725,2,1043641.6646495168,521820.8323247584
2726,4,32785078.48585531,8196269.621463828
2727,2,16533017.299203534,8266508.649601767
2728,1,9837990.154417397,9837990.154417397
2729,4,213712071.02672085,53428017.75668021
2730,3,43029302.672984496,14343100.890994832
2731,8,678385671.1485109,84798208.89356387
2732,3,437729001.0562231,145909667.01874104
2733,4,108004805.36416665,27001201.34104166
2734,1,1285596.3864964764,1285596.3864964764
2735,4,353149868.93898135,88287467.23474534
2736,1,397473.9654497902,397473.9654497902
2737,2,26677696.547369014,13338848.273684507
2738,1,10463995.790340727,10463995.790340727
2739,4,127838024.32858111,31959506.082145277
2740,1,1190946.2865644572,1190946.2865644572
2741,2,29957438.15632411,14978719.078162055
2742,1,2890945.9132030434,2890945.9132030434
2743,3,235083854.03099108,78361284.67699702
2744,6,1476540523.0889385,246090087.18148974
2745,3,24200553.407606885,8066851.135868962
2746,3,104114688.10796563,34704896.03598855
2747,3,160105737.91476843,53368579.30492281
2748,1,33372989.73125196,33372989.73125196
2749,2,9914135.580213405,4957067.790106703
2750,6,74674224.90501966,12445704.15083661
2751,2,13556748.162016112,6778374.081008056
2752,2,157586938.7160393,78793469.35801965
2753,3,172490095.6976646,57496698.565888196
2754,2,4735234.30328308,2367617.15164154
2755,3,14841498.341452535,4947166.113817512
2756,8,197082541.0935622,24635317.636695273
2757,1,33659451.49307323,33659451.49307323
2758,2,28723200.00440523,14361600.002202615
2759,4,19349103.719673604,4837275.929918401
2760,6,91691814.60968783,15281969.10161464
2761,4,99362230.45496522,24840557.613741305
2762,2,17443286.856780823,8721643.428390412
2763,3,30039836.083131805,10013278.694377268
2764,3,89464169.36842878,29821389.78947626
2765,8,150304577.75582966,18788072.219478708
2766,1,8515165.777155848,8515165.777155848
2767,1,3791743.621085765,3791743.621085765
2768,1,2493752.3540116185,2493752.3540116185
2769,6,296499376.28636414,49416562.714394026
2770,1,15273467.274354704,15273467.274354704
2771,3,26418754.625084028,8806251.541694677
2772,1,112142155.75114138,112142155.75114138
2773,1,9612028.241984064,9612028.241984064
2774,4,77700429.96119824,19425107.49029956
2775,1,19591373.176735036,19591373.176735036
2776,1,867319.5268910414,867319.5268910414
2777,3,10541139.88634089,3513713.2954469635
2778,2,49001071.8305807,24500535.91529035
2779,6,178375095.21680826,29729182.53613471
2780,3,4920478.094667453,1640159.3648891512
2781,7,295267039.1886758,42181005.59838226
2782,5,108548145.73294994,21709629.146589987
2783,1,25667981.93428452,25667981.93428452
2784,2,88553278.19143437,44276639.095717184
2785,3,28121069.614809994,9373689.87160333
2786,3,54784865.60942426,18261621.86980809
2787,1,503490976.0534087,503490976.0534087
2788,4,18300443.753750037,4575110.938437509
2789,1,3227409.026573135,3227409.026573135
2790,3,60494586.7910306,20164862.263676867
2791,4,627516292.6770533,156879073.16926333
2792,1,4975465.42757026,4975465.42757026
2793,4,70356767.10264763,17589191.775661908
2794,1,3618021.160969316,3618021.160969316
2795,4,26529449.15193302,6632362.287983255
2796,2,7753178.462988257,3876589.2314941287
2797,3,826080881.7058771,275360293.901959
2798,3,22147699.356754594,7382566.452251531
2799,3,82369413.90057191,27456471.30019064
2800,9,992930387.2186174,110325598.57984638
2801,4,412717947.03853005,103179486.75963251
2802,3,23557071.89778847,7852357.299262823
2803,3,69886342.53050286,23295447.510167617
2804,3,468064120.0824607,156021373.36082023
2805,7,442503743.8245032,63214820.546357594
2806,6,582932986.6247834,97155497.77079724
2807,2,19652434.976975404,9826217.488487702
2808,2,14228412.047306575,7114206.023653287
2809,1,7168120.980735945,7168120.980735945
2810,4,142641998.8103598,35660499.70258995
2811,2,18088419.61638612,9044209.80819306
2812,2,81721032.4588576,40860516.2294288
2813,4,145620007.55340543,36405001.88835136
2814,4,492992610.08819884,123248152.52204971
2815,1,107500258.11248182,107500258.11248182
2816,1,10523305.804015271,10523305.804015271
2817,2,277604849.04732144,138802424.52366072
2818,3,15193778.330620298,5064592.776873433
2819,3,123015105.22425719,41005035.0747524
2820,2,20728062.08967449,10364031.044837246
2821,5,39588319.77597493,7917663.9551949855
2822,3,22426443.2413729,7475481.080457632
2823,2,4999621.903100997,2499810.9515504986
2824,3,81389174.83350329,27129724.9445011
2825,1,1894674.2962234796,1894674.2962234796
2826,3,69676592.19162881,23225530.73054294
2827,4,90830307.12920508,22707576.78230127
2828,1,43964522.41532052,43964522.41532052
2829,2,14167514.533328416,7083757.266664208
2830,2,33583585.72725346,16791792.86362673
2831,2,24674088.631049965,12337044.315524982
2832,3,4379374.511502787,1459791.5038342623
2833,2,43105917.04263989,21552958.521319944
2834,3,23346851.250497915,7782283.750165972
2835,2,26133964.12219549,13066982.061097745
2836,3,23749037.23226081,7916345.744086936
2837,6,96736325.57027005,16122720.928378342
2838,3,99846943.20910035,33282314.40303345
2839,6,144047250.8658563,24007875.144309383
2840,4,78086867.00119786,19521716.750299465
2841,4,68197462.64372636,17049365.66093159
2842,3,185806116.8478807,61935372.2826269
2843,7,419959870.22298336,59994267.174711905
2844,3,343366920.1494412,114455640.04981373
2845,3,281793099.3759034,93931033.12530114
2846,5,196903238.59874848,39380647.7197497
2847,2,8095391.734956382,4047695.867478191
2848,1,1282160.4398616152,1282160.4398616152
2849,2,166070447.57841662,83035223.78920831
2850,7,334549469.5654923,47792781.366498895
2851,7,98942159.87074953,14134594.267249933
2852,2,86526989.7024285,43263494.85121425
2853,2,63188011.70579703,31594005.852898516
2854,7,131782351.3994692,18826050.19992417
2855,5,2573623763.5347404,514724752.7069481
2856,4,88923799.6081366,22230949.90203415
2857,3,8465642.084658299,2821880.6948860995
2858,3,164201322.81208977,54733774.27069659
2859,3,157339308.7626662,52446436.254222065
2860,1,25809922.886732742,25809922.886732742
2861,1,6258710.588082498,6258710.588082498
2862,1,40908713.04676319,40908713.04676319
2863,3,11916673.250330381,3972224.4167767935
2864,8,288719275.85294896,36089909.48161862
2865,6,82937522.71038729,13822920.451731214
2866,4,66905756.33117579,16726439.082793947
2867,1,416098757.6718755,416098757.6718755
2868,5,280960257.88637173,56192051.577274345
2869,2,145598593.88712284,72799296.94356142
2870,2,68393280.65386166,34196640.32693083
2871,1,3687662.239361244,3687662.239361244
2872,2,26943651.11769098,13471825.55884549
2873,1,14308597.656412479,14308597.656412479
2874,2,230249384.77432913,115124692.38716456
2875,4,587106741.4005793,146776685.35014483
2876,2,64991692.76482239,32495846.382411197
2877,1,13517842.806851584,13517842.806851584
2878,1,151784.10234183187,151784.10234183187
2879,4,818672211.7367313,204668052.93418282
2880,6,42752518.59247131,7125419.7654118845
2881,4,131441908.61264198,32860477.153160494
2882,2,47257727.027054235,23628863.513527118
2883,1,2212202.043482293,2212202.043482293
2884,5,190211426.3510782,38042285.270215645
2885,1,11966159.449862162,11966159.449862162
2886,2,21015034.41859974,10507517.20929987
2887,3,9652983.96376948,3217661.3212564937
2888,3,124442804.129209,41480934.70973633
2889,1,18172021.348688815,18172021.348688815
2890,1,47313144.95206592,47313144.95206592
2891,2,23156124.386790298,11578062.193395149
2892,1,16623025.191290924,16623025.191290924
2893,3,38354741.21442808,12784913.738142693
2894,8,324124688.6575664,40515586.0821958
2895,3,14438919.17451677,4812973.058172257
2896,2,49501481.221497,24750740.6107485
2897,5,59508541.83031692,11901708.366063384
2898,3,41398704.431848794,13799568.143949598
2899,1,45437235.91568262,45437235.91568262
2900,3,121167401.30371271,40389133.76790424
2901,4,56019954.57578039,14004988.643945098
2902,2,22873177.38542012,11436588.69271006
2903,9,184063053.1787321,20451450.353192456
2904,1,9593933.658249503,9593933.658249503
2905,3,14418506.16101699,4806168.7203389965
2906,6,113994196.48916653,18999032.748194423
2907,3,860148719.902102,286716239.96736735
2908,8,273708071.1147341,34213508.889341764
2909,2,222971314.70426583,111485657.35213292
2910,3,205784140.43829933,68594713.4794331
2911,3,31795734.070245,10598578.023415001
2912,2,3275442.832143793,1637721.4160718964
2913,6,604800021.0353228,100800003.50588714
2914,3,34357240.2739944,11452413.424664801
2915,1,218779.35654925028,218779.35654925028
2916,1,6279966.393775042,6279966.393775042
2917,5,274548394.6275563,54909678.92551126
2918,2,49482378.757317506,24741189.378658753
2919,1,32243376.159982383,32243376.159982383
2920,4,299271722.39117384,74817930.59779346
2921,3,65203463.818282776,21734487.93942759
2922,4,180749676.89022598,45187419.222556494
2923,5,134233397.15097523,26846679.430195045
2924,2,37786868.56091646,18893434.28045823
2925,3,62611378.68087034,20870459.560290113
2926,1,39991971.201980785,39991971.201980785
2927,2,27828770.06928859,13914385.034644295
2928,4,1363180449.026929,340795112.2567322
2929,1,2364661.071819109,2364661.071819109
2930,1,159389683.95219582,159389683.95219582
2931,3,433955272.7022918,144651757.5674306
2932,1,199805822.10185984,199805822.10185984
2933,2,3792921.341910454,1896460.670955227
2934,4,35363637.88254136,8840909.47063534
2935,5,34962130.660377905,6992426.132075581
2936,3,371267461.36321694,123755820.45440565
2937,3,43371239.47622275,14457079.825407585
2938,6,95489002.13622433,15914833.689370722
2939,4,545373356.8190163,136343339.20475408
2940,3,26166599.009163264,8722199.669721087
2941,3,84313823.39287737,28104607.79762579
2942,4,139127818.75022042,34781954.687555104
2943,3,208712149.15217575,69570716.38405858
2944,5,94117925.59909147,18823585.119818293
2945,1,6001222.685082865,6001222.685082865
2946,4,201982167.14552093,50495541.78638023
2947,2,193865356.77929935,96932678.38964967
2948,1,13577911.55595185,13577911.55595185
2949,3,24450298.695538256,8150099.565179419
2950,4,1436727293.3683977,359181823.3420994
2951,2,13340532.812051,6670266.4060255
2952,1,5544659.471463391,5544659.471463391
2953,1,30850035.28842023,30850035.28842023
2954,3,43572732.56712051,14524244.18904017
2955,4,56502387.016906895,14125596.754226724
2956,3,56523872.51192376,18841290.83730792
2957,4,93455022.0480997,23363755.512024924
2958,3,323616661.2572324,107872220.41907747
2959,6,93294097.93644601,15549016.322741002
2960,2,12124954.000409199,6062477.000204599
2961,2,686896.5963890917,343448.29819454585
2962,2,339600449.18936944,169800224.59468472
2963,1,5725260.613072166,5725260.613072166
2964,6,350917248.93905115,58486208.15650853
2965,2,153784265.38022733,76892132.69011366
2966,6,57111162.6214154,9518527.103569234
2967,3,124165511.19804898,41388503.732682995
2968,3,36232167.4484005,12077389.149466833
2969,3,49306516.38133176,16435505.46044392
2970,5,110706610.05667888,22141322.011335775
2971,3,45393940.36114512,15131313.45371504
2972,3,96177717.75108351,32059239.25036117
2973,3,12913846.064879974,4304615.354959992
2974,4,24060383.2535043,6015095.813376075
2975,4,241986927.7789421,60496731.94473553
2976,2,17901029.61024473,8950514.805122364
2977,2,167038318.21981826,83519159.10990913
2978,4,99150497.30590524,24787624.32647631
2979,1,29030787.745270044,29030787.745270044
2980,2,102944551.49764897,51472275.748824485
2981,2,18691179.79140378,9345589.89570189
2982,2,68725275.68561414,34362637.84280707
2983,4,141886793.97069532,35471698.49267383
2984,1,1530901.6413902338,1530901.6413902338
2985,6,213600997.99926972,35600166.33321162
2986,2,98307267.90954298,49153633.95477149
2987,5,30928274.343966674,6185654.868793335
2988,1,60283315.38442214,60283315.38442214
2989,2,5311660.336777128,2655830.168388564
2990,4,204291553.85109937,51072888.46277484
2991,2,49146823.7298243,24573411.86491215
2992,2,5678064.132064061,2839032.0660320306
2993,2,16594793.221072331,8297396.610536166
2994,1,25199707.146546967,25199707.146546967
2995,4,105027387.0326221,26256846.758155525
2996,3,78223098.4629004,26074366.154300135
2997,3,30793731.102863513,10264577.034287838
2998,3,50204951.53328648,16734983.844428828
2999,3,12998633.454999875,4332877.818333291
3000,3,131618522.49646376,43872840.83215459
3001,3,56548794.512851216,18849598.170950405
3002,2,18554131.145356808,9277065.572678404
3003,4,66841909.48732434,16710477.371831086
3004,4,64602346.83316892,16150586.70829223
3005,4,72317306.0188033,18079326.504700825
3006,3,62305297.0505569,20768432.350185633
3007,3,25617231.993574183,8539077.331191394
3008,3,332079902.42883426,110693300.80961142
3009,2,13269268.587772384,6634634.293886192
3010,3,88264433.22159827,29421477.740532756
3011,5,211953412.75610366,42390682.55122073
3012,3,37345566.45694142,12448522.152313806
3013,3,33848085.15325576,11282695.051085254
3014,1,73699822.66966256,73699822.66966256
3015,3,279341837.11133367,93113945.7037779
3016,2,30821396.89610615,15410698.448053075
3017,3,21888644.40778616,7296214.802595387
3018,3,153550836.633919,51183612.21130633
3019,4,36738338.860223174,9184584.715055794
3020,1,26434747.16896036,26434747.16896036
3021,1,491605899.57505006,491605899.57505006
3022,2,37129069.424082294,18564534.712041147
3023,2,9119359.764960136,4559679.882480068
3024,1,3578187.8857745067,3578187.8857745067
3025,2,12008199.392624341,6004099.6963121705
3026,1,17913535.54027305,17913535.54027305
3027,3,122613520.62312518,40871173.541041724
3028,1,67586522.9707767,67586522.9707767
3029,4,61871789.426745504,15467947.356686376
3030,4,101921515.38276802,25480378.845692005
3031,2,65182343.65299482,32591171.82649741
3032,2,553251274.4843174,276625637.2421587
3033,6,141581477.18797565,23596912.864662606
3034,1,21148473.287368733,21148473.287368733
3035,4,560980919.5857608,140245229.8964402
3036,1,7286640.569573501,7286640.569573501
3037,1,7501854.093098902,7501854.093098902
3038,1,1365555.2100941483,1365555.2100941483
3039,2,181619924.89262122,90809962.44631061
3040,3,39482289.11832864,13160763.03944288
3041,5,122284319.45208375,24456863.89041675
3042,3,97379793.84190775,32459931.28063592
3043,5,74145971.39779676,14829194.279559353
3044,4,86036953.58670986,21509238.396677464
3045,5,247473224.7009603,49494644.94019206
3046,3,15939020.33148105,5313006.77716035
3047,3,200071547.11379763,66690515.70459921
3048,4,144361735.63353595,36090433.90838399
3049,2,78883594.5532658,39441797.2766329
3050,2,58230452.33176389,29115226.165881947
3051,5,255320465.05082563,51064093.010165125
3052,4,78001520.72909199,19500380.182272997
3053,4,136702714.91266456,34175678.72816614
3054,6,239543196.49506822,39923866.08251137
3055,1,6062675.223188885,6062675.223188885
3056,1,22587811.62749741,22587811.62749741
3057,3,120101647.11016119,40033882.37005373
3058,3,6346561.8305193,2115520.6101731
3059,3,83521460.17570697,27840486.725235656
3060,4,1545721174.5306547,386430293.63266367
3061,3,224182246.19581,74727415.39860334
3062,2,7937382.17017684,3968691.08508842
3063,4,76122294.2334059,19030573.558351476
3064,2,11849011.200293772,5924505.600146886
3065,4,120672549.06435803,30168137.266089506
3066,5,119021157.55241013,23804231.510482024
3067,3,15250348.349725299,5083449.449908433
3068,3,114928327.61259547,38309442.53753182
3069,7,913423303.22817,130489043.31831001
3070,2,89201966.94615321,44600983.473076604
3071,6,645399311.4824668,107566551.91374446
3072,5,38468932.9607061,7693786.59214122
3073,10,460946510.7809085,46094651.078090854
3074,4,109307791.32203433,27326947.830508582
3075,1,37987957.81117124,37987957.81117124
3076,4,80611089.95992368,20152772.48998092
3077,1,17795331.566104703,17795331.566104703
3078,1,11950242.384501476,11950242.384501476
3079,2,5205016.376084932,2602508.188042466
3080,4,451562163.38533676,112890540.84633419
3081,7,527354038.0258391,75336291.14654844
3082,2,34126338.44293029,17063169.221465144
3083,2,30666724.97451342,15333362.48725671
3084,1,811517.9095819554,811517.9095819554
3085,4,40682046.4418691,10170511.610467276
3086,6,81559825.45740658,13593304.242901096
3087,4,76351161.4869847,19087790.371746175
3088,3,164328047.00099468,54776015.66699823
3089,3,123635460.36673458,41211820.12224486
3090,5,95137555.20079063,19027511.040158127
3091,3,36524259.058327235,12174753.019442411
3092,4,150151286.35314798,37537821.588286996
3093,1,6450653.758405177,6450653.758405177
3094,3,310532488.04497504,103510829.34832501
3095,2,2126591186.8952165,1063295593.4476082
3096,2,126381453.03395742,63190726.51697871
3097,2,82588897.48680563,41294448.74340282
3098,3,207668839.07494146,69222946.35831381
3099,2,81861086.47023587,40930543.235117935
3100,8,695339678.4840795,86917459.81050994
3101,6,51341269.61834101,8556878.269723501
3102,1,68540728.99023756,68540728.99023756
3103,2,72783673.49711774,36391836.74855887
3104,2,50153242.643871486,25076621.321935743
3105,3,70625392.75933121,23541797.586443737
3106,3,44349643.26576941,14783214.421923136
3107,1,7840809.277333455,7840809.277333455
3108,2,7542181.867665073,3771090.9338325365
3109,3,34443685.511745654,11481228.503915219
3110,6,140649748.83988902,23441624.80664817
3111,1,81020893.4708278,81020893.4708278
3112,4,158224981.85651723,39556245.46412931
3113,2,22922839.41226122,11461419.70613061
3114,5,665462930.0545578,133092586.01091155
3115,4,42355056.80336184,10588764.20084046
3116,5,32892167.22040583,6578433.444081166
3117,4,286096223.09707844,71524055.77426961
3118,5,361544279.7943696,72308855.95887391
3119,2,9405421.074266681,4702710.537133341
3120,5,44342109.08299985,8868421.816599969
3121,4,182705490.47966892,45676372.61991723
3122,3,81469293.10399823,27156431.034666076
3123,4,18600302.628823362,4650075.657205841
3124,1,244371100.99084207,244371100.99084207
3125,3,368611018.67008615,122870339.55669539
3126,5,2169337348.101914,433867469.6203828
3127,3,409878101.63962644,136626033.87987548
3128,1,307079512.25579166,307079512.25579166
3129,2,16407311.890764913,8203655.945382456
3130,5,19514258.89085196,3902851.778170392
3131,4,76750920.72484203,19187730.181210507
3132,5,20490101.744487554,4098020.3488975107
3133,2,90735441.50321963,45367720.75160982
3134,2,24100833.518492177,12050416.759246089
3135,5,77779153.98635188,15555830.797270376
3136,4,76938914.30386361,19234728.575965904
3137,3,45561823.636702314,15187274.545567438
3138,4,647259150.1426073,161814787.53565183
3139,3,129338834.62780422,43112944.87593474
3140,3,259519577.87012997,86506525.95671
3141,4,77754842.91706598,19438710.729266495
3142,3,34437810.652695835,11479270.217565278
3143,1,6030710.541227715,6030710.541227715
3144,3,33416616.38330928,11138872.127769759
3145,4,190672326.47072536,47668081.61768134
3146,2,46989181.58698571,23494590.793492854
3147,3,614613240.7791421,204871080.25971404
3148,1,803496.9204631763,803496.9204631763
3149,2,7742198.708972153,3871099.3544860766
3150,4,155971777.8936274,38992944.47340685
3151,2,64307606.19915946,32153803.09957973
3152,3,82797709.49542168,27599236.498473894
3153,1,2540829.2900998304,2540829.2900998304
3154,2,173623019.90106958,86811509.95053479
3155,3,29307809.85425719,9769269.951419063
3156,3,185393356.64349252,61797785.54783084
3157,5,171166824.9687453,34233364.99374906
3158,3,65902588.273699746,21967529.42456658
3159,5,115043368.29417506,23008673.658835012
3160,1,83405831.10653901,83405831.10653901
3161,3,20332071.361515712,6777357.120505237
3162,1,38038165.17562859,38038165.17562859
3163,1,533931837.2264988,533931837.2264988
3164,1,74300400.28909059,74300400.28909059
3165,4,613355421.2444078,153338855.31110194
3166,2,29553602.66644051,14776801.333220255
3167,2,26727208.100225773,13363604.050112886
3168,2,36907901.01067379,18453950.505336896
3169,2,118220250.60111994,59110125.30055997
3170,3,65863813.415636584,21954604.47187886
3171,4,61468084.39379029,15367021.098447572
3172,4,1703458818.9143422,425864704.72858554
3173,3,12586052.233031584,4195350.744343861
3174,2,38447601.30745384,19223800.65372692
3175,5,436487187.8011802,87297437.56023604
3176,1,278807.71012163087,278807.71012163087
3177,3,7428424.515536309,2476141.5051787696
3178,1,1935363.311686061,1935363.311686061
3179,3,109355921.85044606,36451973.95014869
3180,3,413265784.8455305,137755261.61517683
3181,3,415061138.15754306,138353712.71918103
3182,1,11908795.27588751,11908795.27588751
3183,3,21785868.466415558,7261956.155471853
3184,1,8153961.299303711,8153961.299303711
3185,2,28511129.23467207,14255564.617336035
3186,4,43205569.67890249,10801392.419725623
3187,2,129333333.71426739,64666666.857133694
3188,2,31048180.89128816,15524090.44564408
3189,4,314878801.0255077,78719700.25637692
3190,3,206827293.99241722,68942431.33080573
3191,5,75694801.0751363,15138960.215027262
3192,3,78209351.05136168,26069783.683787227
3193,1,5069983.393028853,5069983.393028853
3194,1,3444867.319238963,3444867.319238963
3195,1,34017458.147530906,34017458.147530906
3196,2,2504668.7109262715,1252334.3554631358
3197,2,53976748.301465355,26988374.150732677
3198,1,129145541.06131978,129145541.06131978
3199,1,86600379.86976384,86600379.86976384
3200,1,1328668.3689957103,1328668.3689957103
3201,5,45821003.81878922,9164200.763757844
3202,3,222609831.40005445,74203277.13335149
3203,4,170420401.04265037,42605100.26066259
3204,5,90229752.8955836,18045950.57911672
3205,1,5858658.468329395,5858658.468329395
3206,2,16068455.483335854,8034227.741667927
3207,4,105738008.82730177,26434502.206825443
3208,2,20955880.461413536,10477940.230706768
3209,4,355236633.201939,88809158.30048475
3210,5,74404927.73358284,14880985.546716567
3211,3,12739101.56217312,4246367.18739104
3212,3,347112047.3556863,115704015.78522877
3213,4,72613814.69162424,18153453.67290606
3214,2,35238963.96084356,17619481.98042178
3215,2,3885162.57770824,1942581.28885412
3216,4,236289359.23304662,59072339.808261655
3217,3,37539106.70074418,12513035.566914728
3218,3,36585728.90424158,12195242.968080526
3219,1,6806366.258952772,6806366.258952772
3220,6,422399804.51880175,70399967.4198003
3221,2,26170275.660587676,13085137.830293838
3222,2,21558578.108434625,10779289.054217312
3223,4,121935487.47717562,30483871.869293906
3224,3,81334832.38969284,27111610.79656428
3225,4,182581308.98024124,45645327.24506031
3226,2,567009533.2605628,283504766.6302814
3227,3,162355568.77413726,54118522.92471242
3228,3,135039506.72058314,45013168.906861044
3229,3,552470792.5948133,184156930.86493778
3230,4,75581992.85332125,18895498.213330314
3231,3,328628290.2933674,109542763.43112247
3232,2,167145307.05085206,83572653.52542603
3233,4,692344312.9410055,173086078.23525137
3234,2,9471290.4398272,4735645.2199136
3235,2,215264193.46588147,107632096.73294073
3236,4,24975321.82383608,6243830.45595902
3237,1,12797281.807552252,12797281.807552252
3238,2,245681342.43011352,122840671.21505676
3239,1,78987164.51817167,78987164.51817167
3240,1,16457994.785499185,16457994.785499185
3241,6,526298525.2303237,87716420.87172061
3242,2,14906800.617334284,7453400.308667142
3243,2,3273188.7621897683,1636594.3810948841
3244,1,3573868.387353447,3573868.387353447
3245,2,23119939.673519697,11559969.836759849
3246,3,1431624641.1265604,477208213.7088535
3247,3,206548313.66567332,68849437.88855778
3248,2,43271584.935155585,21635792.467577793
3249,2,88236664.9083832,44118332.4541916
3250,3,42730764.120679885,14243588.040226629
3251,1,53600622.15059407,53600622.15059407
3252,3,11209306.706668854,3736435.568889618
3253,8,109934401.74978988,13741800.218723735
3254,2,36601105.71542774,18300552.85771387
3255,1,8547114.139312591,8547114.139312591
3256,5,42425888.3060637,8485177.661212739
3257,2,50961629.200017825,25480814.600008912
3258,5,22274968.348255605,4454993.669651121
3259,4,270459176.62817895,67614794.15704474
3260,5,188450499.1365146,37690099.82730292
3261,5,129430033.70901169,25886006.74180234
3262,1,70565291.80652702,70565291.80652702
3263,2,14313001.844640091,7156500.9223200455
3264,2,71528887.90417291,35764443.952086456
3265,3,820767651.8356683,273589217.2785561
3266,1,250652.34481901897,250652.34481901897
3267,2,76648298.84890223,38324149.42445111
3268,3,14330519.774913091,4776839.92497103
3269,2,12412945.23898441,6206472.619492205
3270,4,29182595.380338073,7295648.845084518
3271,4,479566635.86924124,119891658.96731031
3272,4,190213900.1483093,47553475.03707732
3273,5,54006644.04641655,10801328.80928331
3274,6,395299951.062268,65883325.17704467
3275,1,1304091.0326942848,1304091.0326942848
3276,1,8744308.33079057,8744308.33079057
3277,2,34169668.55080801,17084834.275404006
3278,4,50126829.05066843,12531707.262667108
3279,4,33408881.55805138,8352220.389512845
3280,2,2564251807.6157246,1282125903.8078623
3281,1,3992995.4858379583,3992995.4858379583
3282,7,415446207.1019173,59349458.15741676
3283,4,112735286.87827852,28183821.71956963
3284,1,12268752.449404115,12268752.449404115
3285,3,232242576.15555736,77414192.05185245
3286,2,30456930.705676895,15228465.352838447
3287,3,202620405.5372375,67540135.17907916
3288,3,47598716.4670876,15866238.822362533
3289,3,41463490.38034117,13821163.460113725
3290,3,10849251.702900935,3616417.2343003117
3291,1,2735238.05085659,2735238.05085659
3292,2,195727795.89724857,97863897.94862428
3293,1,2166887.02813759,2166887.02813759
3294,3,25463012.16993178,8487670.723310594
3295,3,28715296.48870942,9571765.496236473
3296,2,4118476.1746978825,2059238.0873489412
3297,2,31983029.334758323,15991514.667379161
3298,6,805968326.3575338,134328054.3929223
3299,1,2606224.225586957,2606224.225586957
3300,3,62176623.52386886,20725541.174622953
3301,2,12111586.069385791,6055793.034692896
3302,4,434466929.9166039,108616732.47915098
3303,3,24209859.346365757,8069953.115455252
3304,3,26869376.26560038,8956458.755200127
3305,5,189491533.4525312,37898306.690506235
3306,4,27756017.498229887,6939004.374557472
3307,2,22950326.432677303,11475163.216338651
3308,3,877524743.0629275,292508247.6876425
3309,5,45135337.0177492,9027067.403549839
3310,4,354142865.01379585,88535716.25344896
3311,4,353973462.5581093,88493365.63952732
3312,5,62951341.823165655,12590268.364633132
3313,1,5884120.990703256,5884120.990703256
3314,3,49053489.90573114,16351163.30191038
3315,4,39945314.00351229,9986328.500878073
3316,4,16882606.93519153,4220651.733797883
3317,2,23202499.839444764,11601249.919722382
3318,5,58429571.54164225,11685914.30832845
3319,1,438934436.0989408,438934436.0989408
3320,3,49133095.57147442,16377698.523824805
3321,2,590560147.9696146,295280073.9848073
3322,5,76894620.31607053,15378924.063214105
3323,4,44457803.785009615,11114450.946252404
3324,3,81106770.31713787,27035590.105712622
3325,6,403422990.04831326,67237165.00805221
3326,3,55100543.55790403,18366847.852634676
3327,3,14621918.464820933,4873972.821606978
3328,3,18779999.092679963,6259999.697559987
3329,2,54595582.31560791,27297791.157803956
3330,3,409483997.9865939,136494665.9955313
3331,3,97919089.82708523,32639696.60902841
3332,2,36106149.58966991,18053074.794834957
3333,4,19441487.33616006,4860371.834040015
3334,2,34196957.88892513,17098478.944462564
3335,3,75414650.72403878,25138216.908012927
3336,6,251809384.0068687,41968230.667811446
3337,2,78238602.95082176,39119301.47541088
3338,4,126619058.43091276,31654764.60772819
3339,2,182349517.17844918,91174758.58922459
3340,2,23090331.695766576,11545165.847883288
3341,4,295144181.03118354,73786045.25779589
3342,5,71938780.30995224,14387756.06199045
3343,3,24028935.874604866,8009645.291534956
3344,1,8406445.066640723,8406445.066640723
3345,4,307323680.3308326,76830920.08270815
3346,6,87025416.34542827,14504236.05757138
3347,3,151134017.7163881,50378005.905462705
3348,2,13889500.160692578,6944750.080346289
3349,4,190437321.06429347,47609330.26607337
3350,4,33514970.58783446,8378742.646958615
3351,2,43138040.77888003,21569020.389440015
3352,2,26150325.449370217,13075162.724685108
3353,3,208247954.13410118,69415984.71136706
3354,8,221952564.516995,27744070.564624377
3355,4,76371607.17944996,19092901.79486249
3356,2,30189166.75225489,15094583.376127444
3357,3,10906887.404737215,3635629.134912405
3358,5,1303952159.9593089,260790431.99186176
3359,3,112879498.33498536,37626499.44499512
3360,3,157521746.31923655,52507248.77307885
3361,6,139338218.63446978,23223036.439078297
3362,3,57713036.99709757,19237678.999032523
3363,5,171985036.9156324,34397007.38312648
3364,5,55436168.772365265,11087233.754473053
3365,4,34190979.5415821,8547744.885395525
3366,3,593742512.1809525,197914170.72698417
