simulation,n_disasters,total_appropriation,mean_appropriation
1291,1,7048762.154560189,7048762.154560189
1292,6,55133186.66249978,9188864.443749962
1293,6,83629514.94130132,13938252.490216887
1294,1,53371426.680434816,53371426.680434816
1295,1,14267309.788646756,14267309.788646756
1296,1,4348577.250385685,4348577.250385685
1297,1,178770510.83601773,178770510.83601773
1298,1,1273051.908111905,1273051.908111905
1299,6,319060956.9275781,53176826.15459635
1300,6,44739825.358192205,7456637.559698701
1301,1,217566265.72588432,217566265.72588432
1302,1,20465981.17594385,20465981.17594385
1303,5,261330877.45079494,52266175.49015899
1304,6,99804857.78274113,16634142.963790188
1305,6,246672435.57045916,41112072.59507652
1306,6,98227951.46325591,16371325.243875986
1307,1,2421807.0825779014,2421807.0825779014
1308,2,10271056.511437053,5135528.255718526
1309,1,46306259.00493566,46306259.00493566
1310,1,5119625.738881362,5119625.738881362
1311,1,7157047.2789236745,7157047.2789236745
1312,6,90891017.32490817,15148502.887484694
1313,6,152154259.7771707,25359043.296195116
1314,1,7861582.01429557,7861582.01429557
1315,5,133293540.4207314,26658708.08414628
1316,3,217396347.93605798,72465449.31201933
1317,3,11966538.560745358,3988846.1869151196
1318,5,44298731.88811025,8859746.37762205
1319,1,31586162.213157866,31586162.213157866
1320,2,40146674.59703898,20073337.29851949
1321,1,111570428.26683256,111570428.26683256
1322,5,551627545.8774018,110325509.17548037
1323,1,2485632.231721877,2485632.231721877
1324,1,3646069.795149721,3646069.795149721
1325,5,75874970.36739051,15174994.073478103
1326,2,14170415.638304677,7085207.819152338
1327,1,2643716.73874215,2643716.73874215
1328,6,288778688.59549624,48129781.432582706
1329,1,157186910.2262196,157186910.2262196
1330,2,2008123.93602227,1004061.968011135
1331,1,49763443.39272287,49763443.39272287
1332,6,964624680.1720806,160770780.02868012
1333,5,37328287.76705767,7465657.553411534
1334,1,2396675.721057277,2396675.721057277
1335,1,17142757.028751638,17142757.028751638
1336,1,15465658.755386153,15465658.755386153
1337,6,152757683.15132806,25459613.858554676
1338,1,23447790.72986959,23447790.72986959
1339,1,91439064.85322852,91439064.85322852
1340,1,6315769.311024031,6315769.311024031
1341,1,3430705.721482994,3430705.721482994
1342,1,3111290.367271004,3111290.367271004
1343,5,348976223.4657749,69795244.69315498
1344,2,100848969.90452,50424484.95226
1345,3,8704447.214772873,2901482.4049242907
1346,1,1207865803.1660118,1207865803.1660118
1347,1,5458709.5301917195,5458709.5301917195
1348,1,3425136.3541005324,3425136.3541005324
1349,3,69474778.14126854,23158259.380422845
1350,2,41031320.96182115,20515660.480910573
1351,6,46538952.16184081,7756492.026973468
1352,3,85360483.20352268,28453494.40117423
1353,1,14000609.0365122,14000609.0365122
1354,5,170001110.05867627,34000222.01173525
1355,3,24936521.064336326,8312173.688112109
1356,1,3659241.8922521225,3659241.8922521225
1357,1,6514168.914978299,6514168.914978299
1358,1,4193510.95149773,4193510.95149773
1359,1,361404.9117637604,361404.9117637604
1360,1,7629457.1588915065,7629457.1588915065
1361,2,39139717.59392609,19569858.796963044
1362,5,312441799.0041969,62488359.80083938
1363,1,25837938.678083535,25837938.678083535
1364,1,25835238.762558457,25835238.762558457
1365,1,5698287.628246339,5698287.628246339
1366,6,72603341.28738192,12100556.881230319
1367,5,44381570.56315758,8876314.112631517
1368,1,542697542.0631746,542697542.0631746
1369,5,201562568.6662834,40312513.73325668
1370,1,34398862.40374178,34398862.40374178
1371,6,1428221754.257646,238036959.042941
1372,6,714334272.3913159,119055712.06521933
1373,1,9599266.443713019,9599266.443713019
1374,5,35335659.98096836,7067131.9961936725
1375,1,3863989.8304267987,3863989.8304267987
1376,1,895478.6781703418,895478.6781703418
1377,1,124496.45211036869,124496.45211036869
1378,6,1182478919.8907442,197079819.9817907
1379,1,4749937.903935638,4749937.903935638
1380,5,230557971.08943427,46111594.21788685
1381,1,3987066.8332271683,3987066.8332271683
1382,1,79498893.831799,79498893.831799
1383,1,2839247.8550476986,2839247.8550476986
1384,1,77401076.04014853,77401076.04014853
1385,5,597926616.6651189,119585323.33302379
1386,3,42533512.56356076,14177837.52118692
1387,1,168991930.86807257,168991930.86807257
1388,2,39292383.164472364,19646191.582236182
1389,3,21596313.298925348,7198771.099641782
1390,5,80004703.95550118,16000940.791100238
1391,2,5866625.877412995,2933312.9387064977
1392,5,106846627.1902538,21369325.438050758
1393,1,336534.55749514594,336534.55749514594
1394,1,38481362.77406764,38481362.77406764
1395,5,266232532.74180794,53246506.548361585
1396,5,72469893.19078101,14493978.638156202
1397,6,190671596.30792788,31778599.384654645
1398,1,5261931.433176714,5261931.433176714
1399,5,51291040.77480045,10258208.15496009
1400,5,77586455.48128018,15517291.096256036
1401,6,233136789.55873528,38856131.59312255
1402,3,13519571.106466055,4506523.702155352
1403,1,11534864.753382042,11534864.753382042
1404,1,11660105.29788832,11660105.29788832
1405,1,7348182.315688045,7348182.315688045
1406,2,17865357.027081862,8932678.513540931
1407,1,2060303.2705513176,2060303.2705513176
1408,2,11805997.665617967,5902998.8328089835
1409,6,161206243.50685537,26867707.25114256
1410,5,322752415.16542614,64550483.03308523
1411,5,413008510.64196026,82601702.12839206
1412,5,51754493.125473976,10350898.625094796
1413,1,372342.04440235114,372342.04440235114
1414,1,13790137.391006973,13790137.391006973
1415,1,2210660.0641970406,2210660.0641970406
1416,1,1478970326.8705196,1478970326.8705196
1417,5,130328748.24759191,26065749.64951838
1418,1,670860.1400672143,670860.1400672143
1419,1,23257258.00150555,23257258.00150555
1420,1,3383354.02159353,3383354.02159353
1421,2,10011874.833236072,5005937.416618036
1422,5,46284891.49175694,9256978.298351388
1423,1,6153849.783595933,6153849.783595933
1424,1,950043.6870126803,950043.6870126803
1425,1,7338037.751414902,7338037.751414902
1426,3,14412006.000892218,4804002.000297406
1427,1,89300930.62336059,89300930.62336059
1428,1,280237.1828006582,280237.1828006582
1429,5,2115894645.9099584,423178929.1819917
1430,1,28988055.740879096,28988055.740879096
1431,6,204124954.04609278,34020825.674348794
1432,2,47155096.18151895,23577548.090759475
1433,1,209941573.1477415,209941573.1477415
1434,1,917259.3259505228,917259.3259505228
1435,3,602123354.9239712,200707784.97465706
1436,2,985503854.9066695,492751927.45333475
1437,1,272472989.6601325,272472989.6601325
1438,2,121018093.19464102,60509046.59732051
1439,6,383406255.9914729,63901042.66524548
1440,1,7098410.329920483,7098410.329920483
1441,1,284740.5097955694,284740.5097955694
1442,3,68690317.26835325,22896772.422784418
1443,1,4703460.520411397,4703460.520411397
1444,5,2542251825.689597,508450365.1379194
1445,6,99813407.17783156,16635567.862971926
1446,1,2484719.040683735,2484719.040683735
1447,3,82078636.54266654,27359545.51422218
1448,1,803454.5866585186,803454.5866585186
1449,1,2065926.8508707888,2065926.8508707888
1450,1,26040514.805114456,26040514.805114456
1451,1,1295023.945424679,1295023.945424679
1452,6,125366644.70905621,20894440.784842703
1453,2,1133811977.8697743,566905988.9348872
1454,1,1475237.664983402,1475237.664983402
1455,1,394548.1616629602,394548.1616629602
1456,5,90953942.75035147,18190788.550070293
1457,1,9057950.524641065,9057950.524641065
1458,6,787856001.8221372,131309333.63702287
1459,1,3722043.3155001504,3722043.3155001504
1460,1,37162367.38287766,37162367.38287766
1461,6,287554618.5634413,47925769.76057354
1462,5,95598626.32621887,19119725.265243776
1463,2,1863784.0616743492,931892.0308371746
1464,3,37057580.63326893,12352526.87775631
1465,1,12751031.061652347,12751031.061652347
1466,2,40243112.49204079,20121556.246020395
1467,1,34226896.76848962,34226896.76848962
1468,6,104821434.36041868,17470239.06006978
1469,5,116159878.458265,23231975.691653002
1470,1,7821836.637968796,7821836.637968796
1471,1,27948437.54598999,27948437.54598999
1472,1,22180377.481044248,22180377.481044248
1473,1,1180079.4099142952,1180079.4099142952
1474,6,552213754.472936,92035625.74548934
1475,1,19709450.286519963,19709450.286519963
1476,5,88866645.47682828,17773329.095365655
1477,1,2062735.7502203113,2062735.7502203113
1478,5,184593422.81302753,36918684.56260551
1479,6,140415040.3892447,23402506.731540784
1480,1,11497995.087514205,11497995.087514205
1481,1,885443.9518485145,885443.9518485145
1482,1,31974758.681614168,31974758.681614168
1483,6,75748602.3960421,12624767.066007016
1484,6,517177946.61182165,86196324.43530361
1485,1,202459502.47205958,202459502.47205958
1486,5,61707406.91803915,12341481.38360783
1487,2,6513015.518421924,3256507.759210962
1488,1,10643445.174977107,10643445.174977107
1489,1,2317137.8305609105,2317137.8305609105
1490,6,438584234.84006166,73097372.47334361
1491,1,202614812.17766657,202614812.17766657
1492,1,16819914.944382116,16819914.944382116
1493,1,32694480.95007035,32694480.95007035
1494,3,53868851.255760446,17956283.75192015
1495,5,106264153.42226264,21252830.684452526
1496,5,62095562.21444765,12419112.44288953
1497,1,20706185.920555804,20706185.920555804
1498,1,294677770.993578,294677770.993578
1499,1,2936123.8813014203,2936123.8813014203
1500,1,1000222.165246197,1000222.165246197
1501,6,620789197.9661702,103464866.32769503
1502,1,6643629.241537403,6643629.241537403
1503,2,19578311.174131006,9789155.587065503
1504,5,64360357.776628725,12872071.555325745
1505,3,58956809.45318215,19652269.817727383
1506,1,61107814.658493266,61107814.658493266
1507,1,3881847.3380952915,3881847.3380952915
1508,6,58222406.282012984,9703734.380335497
1509,3,40934027.77139437,13644675.923798123
1510,6,60129578.80526455,10021596.467544092
1511,3,115987576.13096684,38662525.37698895
1512,2,150003278.7863252,75001639.3931626
1513,1,17567356.77250034,17567356.77250034
1514,2,703855942.7603211,351927971.38016057
1515,1,7193298.0450483225,7193298.0450483225
1516,1,287931.2394201191,287931.2394201191
1517,6,57682780.57036048,9613796.761726746
1518,1,2003309.3909878077,2003309.3909878077
1519,1,2640143.4808075437,2640143.4808075437
1520,5,47282016.89483042,9456403.378966084
1521,3,78161966.02374694,26053988.674582314
1522,5,89887208.7754287,17977441.75508574
1523,6,92162683.04301995,15360447.173836658
1524,6,43538041.28383723,7256340.213972871
1525,1,9399285.638403025,9399285.638403025
1526,6,542225591.496865,90370931.91614418
1527,1,5106478.98908975,5106478.98908975
1528,2,119553571.84165058,59776785.92082529
1529,1,1627619.2313989801,1627619.2313989801
1530,1,57512328.022363685,57512328.022363685
1531,3,19734666.205937333,6578222.068645778
1532,1,31643097.84620758,31643097.84620758
1533,1,9318021.45695204,9318021.45695204
1534,1,320019601.8882167,320019601.8882167
1535,6,30164723.481432907,5027453.913572151
1536,1,128210477.42633435,128210477.42633435
1537,6,222928175.72299793,37154695.95383299
1538,2,133066194.25411664,66533097.12705832
1539,1,14407557.411155049,14407557.411155049
1540,1,1365579.5191447856,1365579.5191447856
1541,5,87358216.39628954,17471643.27925791
1542,1,2833072.422359876,2833072.422359876
1543,1,10836166.547950367,10836166.547950367
1544,1,13279407.83856773,13279407.83856773
1545,5,52793460.787281565,10558692.157456312
1546,1,952796.1281973044,952796.1281973044
1547,1,271781.1918868554,271781.1918868554
1548,2,42922430.86074753,21461215.430373766
1549,2,59110177.21404661,29555088.607023306
1550,5,41272199.836013764,8254439.967202753
1551,1,20240507.45984873,20240507.45984873
1552,2,22982523.947224863,11491261.973612431
1553,6,183256815.82853863,30542802.638089772
1554,1,1494524.9425797488,1494524.9425797488
1555,5,104881113.44588858,20976222.689177714
1556,5,125479121.74007356,25095824.348014712
1557,2,24731479.832993492,12365739.916496746
1558,1,10868658.948270211,10868658.948270211
1559,1,17241101.066324953,17241101.066324953
1560,3,188631180.2730134,62877060.09100447
1561,5,91316005.33372013,18263201.066744026
1562,5,112393299.8509535,22478659.9701907
1563,1,1374818.6534908223,1374818.6534908223
1564,1,11787074.969070602,11787074.969070602
1565,3,241366589.38522762,80455529.79507588
1566,3,51137850.89494963,17045950.298316542
1567,1,2886247.859593439,2886247.859593439
1568,5,38750790.4750368,7750158.09500736
1569,1,206479559.1441909,206479559.1441909
1570,1,6379753.078594467,6379753.078594467
1571,6,128348140.25251147,21391356.708751913
1572,5,59924816.78090584,11984963.356181169
1573,1,15796904.895865882,15796904.895865882
1574,2,24014951.629178196,12007475.814589098
1575,1,81919155.8008673,81919155.8008673
1576,5,239083327.88142082,47816665.57628416
1577,1,65869031.57534713,65869031.57534713
1578,5,106807752.40326308,21361550.480652615
1579,6,177258992.05263928,29543165.342106547
1580,1,151502215.2003102,151502215.2003102
1581,1,57666564.143937044,57666564.143937044
1582,1,30967086.3851056,30967086.3851056
1583,1,347891.68647385086,347891.68647385086
1584,1,13948300.380257262,13948300.380257262
1585,1,1325710.9650782817,1325710.9650782817
1586,1,568062.2840172164,568062.2840172164
1587,6,115994134.86926305,19332355.81154384
1588,1,35122284.417551875,35122284.417551875
1589,6,172653411.019866,28775568.503310997
1590,1,35224514.82333169,35224514.82333169
1591,3,221399363.66359386,73799787.88786462
1592,1,1847254.7345113882,1847254.7345113882
1593,1,1044744.9504282699,1044744.9504282699
1594,2,23072331.02800116,11536165.51400058
1595,3,96126166.44037771,32042055.480125904
1596,1,1532735.3251807985,1532735.3251807985
1597,5,700643619.1511133,140128723.83022267
1598,6,20459910.051656336,3409985.0086093894
1599,1,586798.8338439327,586798.8338439327
1600,5,560977893.8399818,112195578.76799636
1601,6,179576974.4957133,29929495.74928555
1602,1,5153909.269004757,5153909.269004757
1603,1,7321401.5311574405,7321401.5311574405
1604,1,51034340.595231935,51034340.595231935
1605,1,39054514.63565371,39054514.63565371
1606,1,6012277.12025316,6012277.12025316
1607,2,38026017.78153088,19013008.89076544
1608,5,476537681.0301029,95307536.20602058
1609,1,31349800.594806205,31349800.594806205
1610,2,208450572.5726004,104225286.2863002
1611,1,10487392.95350779,10487392.95350779
1612,5,219160798.43402177,43832159.686804354
1613,1,50557462.04058476,50557462.04058476
1614,1,1975944.8715366337,1975944.8715366337
1615,1,4362287.151486276,4362287.151486276
1616,1,50025188.9387388,50025188.9387388
1617,1,176971388.47519335,176971388.47519335
1618,1,6482242.783104272,6482242.783104272
1619,5,329074538.9641818,65814907.79283635
1620,1,57797307.7539107,57797307.7539107
1621,2,136905248.83178005,68452624.41589002
1622,2,59304082.49457808,29652041.24728904
1623,6,76957613.39265151,12826268.898775252
1624,5,44330120.29696093,8866024.059392186
1625,6,340599791.55842155,56766631.92640359
1626,3,19899390.173209343,6633130.057736448
1627,1,5696378.464285116,5696378.464285116
1628,1,874380.2990938468,874380.2990938468
1629,1,63079606.75509679,63079606.75509679
1630,3,28974666.63516094,9658222.211720314
1631,1,15467110.324490232,15467110.324490232
1632,1,1211059.4049814336,1211059.4049814336
1633,1,10183877.409117991,10183877.409117991
1634,6,103791702.93832642,17298617.156387735
1635,3,263176531.44120842,87725510.48040281
1636,3,151307940.99413466,50435980.33137822
1637,1,179441544.22480336,179441544.22480336
1638,1,34736612.54128697,34736612.54128697
1639,6,571057196.3440552,95176199.39067586
1640,1,90068148.66891776,90068148.66891776
1641,1,47890191.04752689,47890191.04752689
1642,5,78040708.3060518,15608141.661210362
1643,6,139299371.78250626,23216561.963751044
1644,5,30106542.12613766,6021308.425227532
1645,5,86327062.0328169,17265412.40656338
1646,3,315354111.00689447,105118037.00229816
1647,5,417440922.18769807,83488184.4375396
1648,6,45399545.42608107,7566590.904346845
1649,5,55214879.63425735,11042975.92685147
1650,6,249677951.96374473,41612991.99395745
1651,2,5275466.57770494,2637733.28885247
1652,1,10185279.362444544,10185279.362444544
1653,1,1141496.635152793,1141496.635152793
1654,5,619752991.1920354,123950598.23840709
1655,2,614407140.8437899,307203570.42189497
1656,1,3570737.165852136,3570737.165852136
1657,1,11375303.938522005,11375303.938522005
1658,1,12941694.636417571,12941694.636417571
1659,5,94925250.6052715,18985050.1210543
1660,3,805293103.6713506,268431034.55711687
1661,5,37770167.059469655,7554033.411893931
1662,5,134633174.09084743,26926634.818169486
1663,2,171154090.42412814,85577045.21206407
1664,5,101988077.4998149,20397615.499962978
1665,1,2443515.560642708,2443515.560642708
1666,6,35287222.28888133,5881203.714813556
1667,1,29995744.879936136,29995744.879936136
1668,1,1315444.3232375442,1315444.3232375442
1669,6,188328070.32330748,31388011.72055125
1670,1,22230839.003044304,22230839.003044304
1671,2,197544993.33454537,98772496.66727269
1672,1,456520658.04576576,456520658.04576576
1673,1,3455127.967531449,3455127.967531449
1674,1,374525.15375977865,374525.15375977865
1675,1,1556957.9317879935,1556957.9317879935
1676,6,244331487.03532207,40721914.50588701
1677,6,91245200.15183952,15207533.35863992
1678,2,1183641.768161911,591820.8840809555
1679,1,34890448.22714774,34890448.22714774
1680,5,455722615.87489253,91144523.17497851
1681,3,48858078.17963457,16286026.059878191
1682,1,468723741.51631236,468723741.51631236
1683,2,82484548.0041707,41242274.00208535
1684,6,69866836.85981816,11644472.809969693
1685,1,2207679.160149006,2207679.160149006
1686,1,138384218.3078719,138384218.3078719
1687,3,81292895.92881247,27097631.976270825
1688,6,449340751.3892468,74890125.23154114
1689,6,214131747.09476638,35688624.5157944
1690,6,131806163.40444899,21967693.9007415
1691,2,50562632.32208533,25281316.161042664
1692,6,66673279.13794629,11112213.189657716
1693,1,19468270.183638234,19468270.183638234
1694,5,61844330.42303268,12368866.084606536
1695,1,21663431.00129056,21663431.00129056
1696,5,89093909.2038212,17818781.84076424
1697,5,429648785.8091227,85929757.16182454
1698,6,30646563.054721925,5107760.509120321
1699,5,48390984.12423252,9678196.824846504
1700,1,8447832.946681134,8447832.946681134
1701,1,41257123.39613235,41257123.39613235
1702,5,40221923.28631018,8044384.657262037
1703,2,12214289.862902774,6107144.931451387
1704,6,56716756.714370966,9452792.785728494
1705,1,2498593.635424139,2498593.635424139
1706,1,104084.15852957888,104084.15852957888
1707,6,29103418.50621239,4850569.751035399
1708,5,238256950.4692427,47651390.09384854
1709,5,394893706.71344274,78978741.34268855
1710,1,36135571.557386994,36135571.557386994
1711,6,40791814.58256645,6798635.763761074
1712,1,1708031.0608468154,1708031.0608468154
1713,3,175984496.41391134,58661498.80463711
1714,1,850083.4989704409,850083.4989704409
1715,1,8551860.05681719,8551860.05681719
1716,5,63998922.89274977,12799784.578549955
1717,1,2523779.685394355,2523779.685394355
1718,6,34302698.34128267,5717116.390213779
1719,1,7775244.408537856,7775244.408537856
1720,1,29250191.905364983,29250191.905364983
1721,1,7813542.320338491,7813542.320338491
1722,2,74022624.45659578,37011312.22829789
1723,1,2314226.889217263,2314226.889217263
1724,1,34278393.59763959,34278393.59763959
1725,5,46525640.7121486,9305128.14242972
1726,1,2509369.769546905,2509369.769546905
1727,1,25331535.126360852,25331535.126360852
1728,6,182902400.99632508,30483733.499387514
1729,1,7407122.4383779075,7407122.4383779075
1730,2,56762155.63631787,28381077.818158936
1731,1,14352733.597688772,14352733.597688772
1732,6,359184073.2721671,59864012.21202785
1733,1,2748346.0545397983,2748346.0545397983
1734,1,17840923.158581033,17840923.158581033
1735,1,61800936.035895325,61800936.035895325
1736,1,3518189.193008123,3518189.193008123
1737,6,54673280.28529148,9112213.380881913
1738,6,58082835.92698869,9680472.654498115
1739,1,13654408.622983575,13654408.622983575
1740,1,32788.971668553524,32788.971668553524
1741,6,94750587.72703362,15791764.62117227
1742,1,44986549.29446427,44986549.29446427
1743,5,27395704.291348793,5479140.8582697585
1744,1,2346851.9932429637,2346851.9932429637
1745,1,3723624.7768462333,3723624.7768462333
1746,1,34683148.9613279,34683148.9613279
1747,1,13443113.404003141,13443113.404003141
1748,5,35974826.20066324,7194965.240132648
1749,1,28549027.035293397,28549027.035293397
1750,1,26913693.733123988,26913693.733123988
1751,5,224812932.560864,44962586.5121728
1752,1,13934906.049620938,13934906.049620938
1753,2,83324873.582803,41662436.7914015
1754,3,304962365.35681015,101654121.78560339
1755,2,11879510.830581611,5939755.4152908055
1756,5,280616429.18194556,56123285.83638911
1757,1,11878945.369904976,11878945.369904976
1758,6,324278701.2274785,54046450.20457975
1759,1,3062883.4991565016,3062883.4991565016
1760,1,9587926.654563254,9587926.654563254
1761,1,26481391.474901013,26481391.474901013
1762,3,11413893.288349206,3804631.0961164017
1763,6,239672797.13707894,39945466.189513154
1764,1,2034847.9234993712,2034847.9234993712
1765,1,24712976.38096659,24712976.38096659
1766,1,2841388.26796701,2841388.26796701
1767,5,43280470.847149715,8656094.169429943
1768,5,172770817.93840897,34554163.58768179
1769,2,897077658.9672894,448538829.4836447
1770,5,68330604.85410945,13666120.970821891
1771,1,926600.019188562,926600.019188562
1772,5,440806337.1524676,88161267.43049352
1773,1,1267958.1255259952,1267958.1255259952
1774,1,1570443.4524188116,1570443.4524188116
1775,2,13919402.180899616,6959701.090449808
1776,1,4140482.9786179047,4140482.9786179047
1777,5,106411017.89688893,21282203.579377785
1778,1,226350.92738004407,226350.92738004407
1779,1,2298982.546197743,2298982.546197743
1780,1,4842455.259980275,4842455.259980275
1781,5,100537581.08764239,20107516.217528477
1782,1,3288869.2173220622,3288869.2173220622
1783,1,270809114.9869682,270809114.9869682
1784,1,11490762.014479479,11490762.014479479
1785,1,37875585.38610136,37875585.38610136
1786,1,11092187.56594336,11092187.56594336
1787,5,102750490.92573315,20550098.18514663
1788,1,12774679.610847967,12774679.610847967
1789,5,862667890.464475,172533578.092895
1790,1,5210638.394856918,5210638.394856918
1791,1,29963541.50069772,29963541.50069772
1792,1,543762123.8526175,543762123.8526175
1793,1,14702190.964012656,14702190.964012656
1794,6,208226310.2364785,34704385.03941309
1795,2,45557699.432643,22778849.7163215
1796,6,35114929.01755712,5852488.169592854
1797,6,65958027.425576225,10993004.57092937
1798,5,315935260.5697521,63187052.11395042
1799,5,99841895.36915006,19968379.073830012
1800,3,30949794.46218361,10316598.154061204
1801,1,34760777.67718142,34760777.67718142
1802,5,33746881.14904131,6749376.229808262
1803,6,50445200.42083045,8407533.403471742
1804,5,15952332.219633361,3190466.4439266725
1805,3,120742682.08617249,40247560.69539083
1806,1,17833253.398976795,17833253.398976795
1807,1,25833368.575281136,25833368.575281136
1808,1,59282000.61978752,59282000.61978752
1809,3,111770580.59668261,37256860.1988942
1810,1,27500338.982290883,27500338.982290883
1811,1,25950098.564405676,25950098.564405676
1812,1,1606845.7199426438,1606845.7199426438
1813,3,2044489.1589191034,681496.3863063678
1814,1,37531117.75132424,37531117.75132424
1815,5,74069395.7737713,14813879.15475426
1816,3,326024951.72975564,108674983.90991855
1817,1,12308157.136024706,12308157.136024706
1818,5,68547915.94865237,13709583.189730475
1819,6,605762903.628421,100960483.93807016
1820,1,827750007.2862879,827750007.2862879
1821,6,117178838.5274372,19529806.421239533
1822,6,107987769.13569258,17997961.52261543
1823,5,95989413.2900029,19197882.65800058
1824,1,1486393.0409052179,1486393.0409052179
1825,1,10981731.137279626,10981731.137279626
1826,1,24154542.232040025,24154542.232040025
1827,1,319053033.8453385,319053033.8453385
1828,1,18641841.097832307,18641841.097832307
1829,2,105492095.94628745,52746047.97314373
1830,1,1942630.5877811937,1942630.5877811937
1831,5,152385993.4582514,30477198.69165028
1832,2,64738758.032086916,32369379.016043458
1833,1,25499539.09414114,25499539.09414114
1834,2,158890386.962223,79445193.4811115
1835,1,100551886.62415196,100551886.62415196
1836,1,10227463.355268747,10227463.355268747
1837,1,49932.78949402615,49932.78949402615
1838,2,15337980.26642472,7668990.13321236
1839,1,87580794.1760268,87580794.1760268
1840,1,750618.1780038365,750618.1780038365
1841,3,329375995.5558707,109791998.51862358
1842,3,167635778.95277026,55878592.98425675
1843,6,76919197.43737103,12819866.239561839
1844,1,55619615.87085759,55619615.87085759
1845,1,183769.48577096246,183769.48577096246
1846,6,41338768.28019032,6889794.713365053
1847,3,24268915.660751905,8089638.553583968
1848,6,62519332.70859815,10419888.78476636
1849,1,2929983.714264001,2929983.714264001
1850,1,4581589.618976504,4581589.618976504
1851,1,871799.7868544592,871799.7868544592
1852,1,705012.9472594928,705012.9472594928
1853,1,7808279.283198094,7808279.283198094
1854,1,6443797.662211079,6443797.662211079
1855,3,129358418.05068292,43119472.683560975
1856,2,50815758.792832516,25407879.396416258
1857,1,386496158.23767185,386496158.23767185
1858,1,4772887.810163165,4772887.810163165
1859,1,2313068.947594825,2313068.947594825
1860,1,5659695.434605398,5659695.434605398
1861,6,118044513.50637336,19674085.58439556
1862,3,43400404.43337415,14466801.477791384
1863,1,8580731.628795285,8580731.628795285
1864,1,24288297.95522884,24288297.95522884
1865,6,111434770.29690342,18572461.71615057
1866,5,660723733.8475989,132144746.76951978
1867,5,172742092.00481758,34548418.400963515
1868,1,4193681.195171745,4193681.195171745
1869,1,31461997.84680572,31461997.84680572
1870,1,19112526.561248127,19112526.561248127
1871,1,8724253.023413036,8724253.023413036
1872,5,429993653.42587066,85998730.68517414
1873,6,111940629.46879055,18656771.578131758
1874,1,8007526.7272301195,8007526.7272301195
1875,1,47891698.55768616,47891698.55768616
1876,1,6439330.466495499,6439330.466495499
1877,1,25963668.108224813,25963668.108224813
1878,6,104922517.22065312,17487086.203442186
1879,5,215790032.85985613,43158006.57197122
1880,1,11573613.996309934,11573613.996309934
1881,2,13515188.085918313,6757594.042959156
1882,6,64556236.68675027,10759372.781125044
1883,3,123612900.9601083,41204300.3200361
1884,6,47877247.091920406,7979541.181986734
1885,1,25806313.678451568,25806313.678451568
1886,1,3077086.093878606,3077086.093878606
1887,1,1899588.5231666167,1899588.5231666167
1888,5,174622160.57025477,34924432.114050955
1889,3,91274897.06527461,30424965.68842487
1890,6,193607322.33279383,32267887.05546564
1891,1,1796868.399450944,1796868.399450944
1892,6,102278442.64080152,17046407.106800254
1893,6,123677375.75388667,20612895.95898111
1894,1,2751205.7159889843,2751205.7159889843
1895,1,76708550.43594283,76708550.43594283
1896,1,514878.1953061573,514878.1953061573
1897,1,10702393.092462989,10702393.092462989
1898,6,366210915.7642668,61035152.6273778
1899,1,3598983.6138880854,3598983.6138880854
1900,1,101222022.2172269,101222022.2172269
1901,1,4343285.220381363,4343285.220381363
1902,6,90595683.92239374,15099280.65373229
1903,2,930659930.4187287,465329965.20936435
1904,2,22072179.64023108,11036089.82011554
1905,1,12307602.47247192,12307602.47247192
1906,1,3258128.1632042793,3258128.1632042793
1907,1,25443553.525854554,25443553.525854554
1908,1,45198253.74203343,45198253.74203343
1909,6,60298868.67315948,10049811.44552658
1910,2,29373500.843293577,14686750.421646789
1911,5,29917408.81827067,5983481.763654133
1912,1,1067883.825233064,1067883.825233064
1913,3,375820191.5894736,125273397.1964912
1914,6,224641915.1897252,37440319.19828753
1915,3,114098503.22747575,38032834.40915858
1916,5,116878602.86872976,23375720.57374595
1917,1,2422617.8198654735,2422617.8198654735
1918,3,47347376.353576034,15782458.784525344
1919,5,37789949.181797445,7557989.836359489
1920,6,142623989.03340882,23770664.83890147
1921,6,52980486.88006889,8830081.146678148
1922,1,15352448.398981042,15352448.398981042
1923,1,17887305.23607676,17887305.23607676
1924,1,3733947.3896090817,3733947.3896090817
1925,6,82856421.03128803,13809403.50521467
1926,5,319237870.17193913,63847574.03438783
1927,3,161174908.41981643,53724969.473272145
1928,1,340482.4358435816,340482.4358435816
1929,1,1887812.0376921622,1887812.0376921622
1930,1,3086018.3542876095,3086018.3542876095
1931,6,32168614.34325861,5361435.723876435
1932,1,54646381.5173244,54646381.5173244
1933,1,2267817.4955069623,2267817.4955069623
1934,1,149475835.36476612,149475835.36476612
1935,5,127197696.4319804,25439539.28639608
1936,5,142933815.77523234,28586763.15504647
1937,6,1401046453.9740958,233507742.32901597
1938,1,512885469.6237183,512885469.6237183
1939,6,130775321.42021509,21795886.90336918
1940,1,84816835.58437748,84816835.58437748
1941,1,7323248.309312928,7323248.309312928
1942,1,3022445.821325569,3022445.821325569
1943,6,110016787.90672928,18336131.317788213
1944,1,18680564.423413973,18680564.423413973
1945,1,52630039.92822403,52630039.92822403
1946,6,190114656.07242844,31685776.012071405
1947,6,93150565.21746404,15525094.202910675
1948,6,511043474.4167134,85173912.40278557
1949,1,2625234.8839835576,2625234.8839835576
