simulation,n_disasters,total_appropriation,mean_appropriation
1419,2,6561722.3884405065,3280861.1942202533
1420,1,5540781.125302698,5540781.125302698
1421,1,70567102.64541744,70567102.64541744
1422,1,79247191.14130706,79247191.14130706
1423,3,83835511.27214924,27945170.424049746
1424,3,13317192.084052404,4439064.028017468
1425,1,19488237.53050104,19488237.53050104
1426,5,14379633.55827924,2875926.711655848
1427,1,2991281.393194448,2991281.393194448
1428,1,8825451.186226571,8825451.186226571
1429,1,11546566.455104504,11546566.455104504
1430,6,239782653.62531102,39963775.604218505
1431,2,2059584.8537270275,1029792.4268635138
1432,1,3714636.990773523,3714636.990773523
1433,5,162898163.81420094,32579632.76284019
1434,1,2659946.1906360053,2659946.1906360053
1435,6,146771065.16250396,24461844.19375066
1436,1,200043104.73749095,200043104.73749095
1437,1,4489235.337106418,4489235.337106418
1438,1,1324780.9033609275,1324780.9033609275
1439,5,541765646.342784,108353129.2685568
1440,1,1699705.0592717477,1699705.0592717477
1441,6,99447143.48083411,16574523.913472353
1442,2,20575895.90378302,10287947.95189151
1443,1,4033897.9697654345,4033897.9697654345
1444,1,926111.9130129518,926111.9130129518
1445,1,236700.19121059604,236700.19121059604
1446,1,17025069.019313503,17025069.019313503
1447,1,6184167.742158147,6184167.742158147
1448,1,22756954.04260876,22756954.04260876
1449,3,16534776.9637771,5511592.321259034
1450,1,1782458.694936316,1782458.694936316
1451,2,8251555.089645585,4125777.5448227925
1452,5,52271568.71524128,10454313.743048256
1453,6,124539111.01314035,20756518.502190057
1454,5,86679840.0776954,17335968.01553908
1455,1,73047245.54836337,73047245.54836337
1456,5,287864860.4619731,57572972.09239461
1457,1,136371.91653822243,136371.91653822243
1458,1,23752817.112347092,23752817.112347092
1459,1,2674939.896852491,2674939.896852491
1460,1,96971790.1285741,96971790.1285741
1461,1,2515416.8379160524,2515416.8379160524
1462,1,37637692.49122318,37637692.49122318
1463,1,1852216.1842778446,1852216.1842778446
1464,1,10860887.678936888,10860887.678936888
1465,5,343304204.81169486,68660840.96233897
1466,6,2275502260.4943795,379250376.74906325
1467,1,10972232.477736859,10972232.477736859
1468,3,21526511.269098226,7175503.756366075
1469,1,15246031.90311477,15246031.90311477
1470,1,36538587.30207872,36538587.30207872
1471,3,36623260.445145294,12207753.481715098
1472,1,818933.2974322548,818933.2974322548
1473,6,161163533.4586742,26860588.90977903
1474,5,12580795.7174656,2516159.14349312
1475,6,444804349.6129393,74134058.26882322
1476,1,3783691.606397786,3783691.606397786
1477,1,61552956.48863296,61552956.48863296
1478,1,1546635.905853399,1546635.905853399
1479,2,2487142.774484683,1243571.3872423414
1480,1,5473735.686887973,5473735.686887973
1481,6,693853184.9889197,115642197.49815328
1482,1,43692359.43530548,43692359.43530548
1483,3,110010611.68651368,36670203.89550456
1484,1,17919430.149648577,17919430.149648577
1485,1,2873986.1146273715,2873986.1146273715
1486,1,13777500.418595092,13777500.418595092
1487,1,6360584.679720999,6360584.679720999
1488,5,12433551.334855737,2486710.2669711476
1489,1,348311.7211138388,348311.7211138388
1490,1,2944971.267442838,2944971.267442838
1491,1,373672.60333946656,373672.60333946656
1492,5,429283058.15505624,85856611.63101125
1493,1,1344805.3521868233,1344805.3521868233
1494,1,9226891.795632508,9226891.795632508
1495,1,18716866.966195244,18716866.966195244
1496,6,387204494.68486524,64534082.44747754
1497,3,24165306.430274904,8055102.143424968
1498,5,108530285.02328147,21706057.004656292
1499,5,199700795.35774314,39940159.071548626
1500,1,2640415.0580935916,2640415.0580935916
1501,3,102205859.90957266,34068619.96985755
1502,6,2568863704.695688,428143950.78261465
1503,1,6384803.808893365,6384803.808893365
1504,2,78878536.2786183,39439268.13930915
1505,3,472469214.94548076,157489738.31516024
1506,1,2500000000.0,2500000000.0
1507,1,11855818.451725354,11855818.451725354
1508,6,20105934.03279439,3350989.0054657315
1509,5,105502552.84295662,21100510.568591323
1510,5,328061334.0910557,65612266.81821114
1511,1,13012916.51433085,13012916.51433085
1512,6,26485698.515387297,4414283.0858978825
1513,6,945730741.6418949,157621790.27364916
1514,1,6436489.523995751,6436489.523995751
1515,2,48613698.905995876,24306849.452997938
1516,6,73939616.96785611,12323269.494642684
1517,1,12353396.00283948,12353396.00283948
1518,1,11958883.538399188,11958883.538399188
1519,3,95557038.30307074,31852346.10102358
1520,1,8923907.946618602,8923907.946618602
1521,6,77026875.46559379,12837812.577598965
1522,1,2408012.6102569136,2408012.6102569136
1523,3,35244312.22369633,11748104.074565442
1524,6,229239725.68130827,38206620.946884714
1525,1,8606784.935317544,8606784.935317544
1526,5,238454933.10321805,47690986.62064361
1527,1,361344380.63566935,361344380.63566935
1528,2,83829510.31928463,41914755.15964232
1529,1,4590192.781549799,4590192.781549799
1530,1,9996691.897965338,9996691.897965338
1531,1,910885.6950304562,910885.6950304562
1532,1,22880833.028180834,22880833.028180834
1533,2,12736098.181738842,6368049.090869421
1534,1,1678546.2921208874,1678546.2921208874
1535,1,25158100.76064132,25158100.76064132
1536,5,130076033.02343562,26015206.604687124
1537,3,41353762.83119392,13784587.610397972
1538,1,4723092.828599586,4723092.828599586
1539,1,37906250.19531973,37906250.19531973
1540,1,2067094.8352262985,2067094.8352262985
1541,1,5342086.323024389,5342086.323024389
1542,2,59844438.560895175,29922219.280447587
1543,2,25415882.694783013,12707941.347391507
1544,3,58712305.18431652,19570768.394772176
1545,6,102163802.45926271,17027300.409877118
1546,1,35657602.47746095,35657602.47746095
1547,1,43873535.57238709,43873535.57238709
1548,1,868545.0987436705,868545.0987436705
1549,1,3941881.1185831977,3941881.1185831977
1550,1,62802545.09516083,62802545.09516083
1551,6,41858721.35834557,6976453.559724261
1552,3,175726358.8921127,58575452.96403757
1553,1,14338950.057594322,14338950.057594322
1554,1,217009712.01696256,217009712.01696256
1555,6,508112319.883325,84685386.64722084
1556,1,58644454.592630014,58644454.592630014
1557,1,13203052.395794364,13203052.395794364
1558,5,392839311.6879512,78567862.33759025
1559,6,85455666.53096567,14242611.088494278
1560,5,469200275.79680413,93840055.15936083
1561,5,1094001411.4513738,218800282.29027477
1562,6,2700541907.0150356,450090317.8358393
1563,2,81264914.40253028,40632457.20126514
1564,1,3876761.8918462554,3876761.8918462554
1565,1,26974777.090261523,26974777.090261523
1566,5,101358799.81833784,20271759.963667568
1567,6,77854623.18247616,12975770.530412694
1568,1,1481488.2977701204,1481488.2977701204
1569,6,155689947.05918863,25948324.509864774
1570,1,5205405.571450929,5205405.571450929
1571,5,191464608.2304299,38292921.64608598
1572,1,3521516.8165735207,3521516.8165735207
1573,1,6478564.676869015,6478564.676869015
1574,2,11109337.920925036,5554668.960462518
1575,1,11001840.80341291,11001840.80341291
1576,5,44295711.832391515,8859142.366478303
1577,6,164726963.28242287,27454493.880403813
1578,1,8113479.914404406,8113479.914404406
1579,1,96619.6783785721,96619.6783785721
1580,6,415970810.8925021,69328468.4820837
1581,5,10019635.06958276,2003927.013916552
1582,2,16487848.596625028,8243924.298312514
1583,1,21531712.171892244,21531712.171892244
1584,1,13009364.978604607,13009364.978604607
1585,6,47505509.7263888,7917584.954398133
1586,1,1901653.450839923,1901653.450839923
1587,1,71476022.74597327,71476022.74597327
1588,1,5935338.004611735,5935338.004611735
1589,1,6680186.861662177,6680186.861662177
1590,6,222412657.71385425,37068776.28564238
1591,1,2723757.7342156316,2723757.7342156316
1592,5,137587937.41047737,27517587.482095473
1593,5,112854608.63705552,22570921.727411103
1594,6,79025864.85428102,13170977.475713504
1595,5,199192442.4849236,39838488.49698472
1596,3,91718428.14412978,30572809.381376594
1597,5,56594867.26483591,11318973.452967182
1598,3,105722488.73773614,35240829.57924538
1599,1,35453948.082021765,35453948.082021765
1600,5,83690362.87428442,16738072.574856883
1601,1,711247.7760490401,711247.7760490401
1602,1,15983305.18803664,15983305.18803664
1603,1,12491565.394664947,12491565.394664947
1604,1,6851760.101277182,6851760.101277182
1605,1,6986279.261417414,6986279.261417414
1606,1,115706561.20041107,115706561.20041107
1607,2,133061817.77075666,66530908.88537833
1608,1,539629.6019849465,539629.6019849465
1609,6,28630243.30453198,4771707.217421996
1610,1,1150631.1757830842,1150631.1757830842
1611,1,13449362.391828926,13449362.391828926
1612,5,42057557.88092823,8411511.576185647
1613,6,1011686199.1116806,168614366.51861343
1614,5,172430375.85487148,34486075.1709743
1615,2,1924990.6400177714,962495.3200088857
1616,5,71267731.91645277,14253546.383290553
1617,1,8368564.185879845,8368564.185879845
1618,6,132568332.55529994,22094722.09254999
1619,5,51510711.87021478,10302142.374042956
1620,1,627550.8616344408,627550.8616344408
1621,1,1665834.801790431,1665834.801790431
1622,1,26537719.06990194,26537719.06990194
1623,1,3789524.430938558,3789524.430938558
1624,1,3961917.0943205804,3961917.0943205804
1625,1,4039487.378729157,4039487.378729157
1626,1,20105806.424190298,20105806.424190298
1627,5,105067425.154122,21013485.0308244
1628,2,11579521.350234088,5789760.675117044
1629,1,1413029.2761549323,1413029.2761549323
1630,1,2052012.491733725,2052012.491733725
1631,1,4510656.411820856,4510656.411820856
1632,1,352145.9920526987,352145.9920526987
1633,1,875072.7787270219,875072.7787270219
1634,1,12567217.078383615,12567217.078383615
1635,6,268110748.11493194,44685124.68582199
1636,1,25045485.19848308,25045485.19848308
1637,3,50342133.917233296,16780711.305744432
1638,5,513336153.971654,102667230.7943308
1639,1,7940854.843668806,7940854.843668806
1640,5,57496159.78237737,11499231.956475474
1641,5,1166900410.5295713,233380082.10591426
1642,1,39119331.3534425,39119331.3534425
1643,1,17517635.26218269,17517635.26218269
1644,5,183564110.87475935,36712822.174951866
1645,6,109640223.97970732,18273370.66328455
1646,1,6501235.402110295,6501235.402110295
1647,6,132603622.82113752,22100603.80352292
1648,1,1469191.824725008,1469191.824725008
1649,1,3179857.5222524074,3179857.5222524074
1650,1,4727756.748157837,4727756.748157837
1651,1,274180086.94524556,274180086.94524556
1652,1,1588533.410829587,1588533.410829587
1653,1,58408246.01529185,58408246.01529185
1654,1,633118.4082345924,633118.4082345924
1655,1,16217855.313214658,16217855.313214658
1656,5,151742723.57837272,30348544.715674542
1657,1,89715046.53632712,89715046.53632712
1658,5,161257072.91870603,32251414.583741207
1659,1,5892830.1204660395,5892830.1204660395
1660,1,5157146.120625977,5157146.120625977
1661,1,10446842.62538784,10446842.62538784
1662,5,46791307.29392138,9358261.458784277
1663,1,10690461.621764287,10690461.621764287
1664,5,245204177.96408,49040835.592816
1665,1,86589210.14753331,86589210.14753331
1666,5,116372549.06416182,23274509.812832363
1667,1,2944691.5883596027,2944691.5883596027
1668,1,1728321.2293649698,1728321.2293649698
1669,1,621102.2902448187,621102.2902448187
1670,1,13573946.082370583,13573946.082370583
1671,1,5837993.453893536,5837993.453893536
1672,1,7645957.383953678,7645957.383953678
1673,1,334147.77833719674,334147.77833719674
1674,1,9899758.931323133,9899758.931323133
1675,1,72005807.39900607,72005807.39900607
1676,6,278303651.84004074,46383941.973340124
1677,2,95323619.49557757,47661809.74778879
1678,1,49168902.392331526,49168902.392331526
1679,1,18931228.036661536,18931228.036661536
1680,5,85079581.1432724,17015916.22865448
1681,1,3496569.4668913684,3496569.4668913684
1682,6,218586089.7486853,36431014.958114214
1683,1,6405778.232705092,6405778.232705092
1684,5,142933012.91220182,28586602.582440365
1685,1,144882449.2187991,144882449.2187991
1686,6,229996440.27666473,38332740.04611079
1687,3,61145914.968279116,20381971.65609304
1688,3,23469457.97852185,7823152.659507283
1689,3,291622876.66682523,97207625.5556084
1690,1,1314148.1092113745,1314148.1092113745
1691,5,34193552.0723559,6838710.414471181
1692,1,1915057.972692706,1915057.972692706
1693,1,126373581.28070973,126373581.28070973
1694,5,1608879608.6042848,321775921.72085696
1695,6,29170523.413874935,4861753.902312489
1696,1,30239814.39254456,30239814.39254456
1697,1,139274.6632172084,139274.6632172084
1698,1,289306510.2874438,289306510.2874438
1699,6,499511059.1856567,83251843.19760945
1700,1,39596728.67217841,39596728.67217841
1701,1,26707327.51285444,26707327.51285444
1702,1,32918115.817816574,32918115.817816574
1703,5,83822277.4332274,16764455.48664548
1704,6,1048263326.4902914,174710554.41504857
1705,1,34775903.22029814,34775903.22029814
1706,6,73216057.42825827,12202676.238043046
1707,1,2283855.8548013163,2283855.8548013163
1708,1,13679257.040866494,13679257.040866494
1709,6,119586210.80045424,19931035.133409042
1710,3,216190692.82371855,72063564.27457285
1711,1,3405378.6525156447,3405378.6525156447
1712,1,4873312.488409733,4873312.488409733
1713,1,11001517.461922828,11001517.461922828
1714,1,42756544.81338181,42756544.81338181
1715,6,74908704.7106154,12484784.118435899
1716,1,2273390.0598563445,2273390.0598563445
1717,5,159672401.41975778,31934480.28395156
1718,3,37807103.7789765,12602367.9263255
1719,5,164482528.81166932,32896505.762333862
1720,1,17765656.74804713,17765656.74804713
1721,1,7971412.119859534,7971412.119859534
1722,1,20267835.499870047,20267835.499870047
1723,1,4720303.363623286,4720303.363623286
1724,1,135624686.31543,135624686.31543
1725,1,317189552.4066809,317189552.4066809
1726,6,60691891.99344118,10115315.332240196
1727,1,12544912.049998205,12544912.049998205
1728,6,189043264.41628778,31507210.736047965
1729,6,59339669.97232734,9889944.99538789
1730,1,6150023.544494952,6150023.544494952
1731,5,40317641.709574685,8063528.341914937
1732,5,51413502.89450103,10282700.578900207
1733,1,1210633.5435646449,1210633.5435646449
1734,6,100013013.02819113,16668835.504698522
1735,1,37676670.788087495,37676670.788087495
1736,1,35798649.433426365,35798649.433426365
1737,1,105362591.56981665,105362591.56981665
1738,1,39038195.47550296,39038195.47550296
1739,1,1276866.5010950123,1276866.5010950123
1740,1,2178748.1664833715,2178748.1664833715
1741,5,41370944.532811195,8274188.906562239
1742,1,1352925.9800053183,1352925.9800053183
1743,1,12475425.172212468,12475425.172212468
1744,5,115749693.51521547,23149938.703043096
1745,6,151499805.39756936,25249967.56626156
1746,1,5283809.119970959,5283809.119970959
1747,1,2617339.912367112,2617339.912367112
1748,1,735443.5828389945,735443.5828389945
1749,1,155653494.9864429,155653494.9864429
1750,2,9081422.844373269,4540711.4221866345
1751,1,12886285.60882856,12886285.60882856
1752,1,5794521.156766587,5794521.156766587
1753,1,20331802.3439551,20331802.3439551
1754,5,49530112.810493685,9906022.562098738
1755,1,5221076.6806865325,5221076.6806865325
1756,5,1980834449.785379,396166889.9570758
1757,5,155932952.7927884,31186590.558557678
1758,5,76113609.48100138,15222721.896200275
1759,3,20627833.618722502,6875944.539574168
1760,1,14473704.226089822,14473704.226089822
1761,1,1469958.009003441,1469958.009003441
1762,6,11810453.123193169,1968408.8538655282
1763,1,1190618.5123284152,1190618.5123284152
1764,6,121926692.77408794,20321115.462347988
1765,1,5555739.074215943,5555739.074215943
1766,1,232242279.1092578,232242279.1092578
1767,6,215050356.12942436,35841726.02157073
1768,3,4334955.410371652,1444985.1367905505
1769,1,3205460.2451125816,3205460.2451125816
1770,3,30653690.239475343,10217896.74649178
1771,5,21058378.040237635,4211675.608047527
1772,6,540774596.1900512,90129099.36500853
1773,5,296899575.5770111,59379915.11540222
1774,1,109710541.19080682,109710541.19080682
1775,3,704954199.5721995,234984733.19073316
1776,3,70347159.67554493,23449053.225181643
1777,3,33292967.98194368,11097655.993981227
1778,6,742319628.3076823,123719938.05128038
1779,1,4409067.064956016,4409067.064956016
1780,1,95555163.31176192,95555163.31176192
1781,6,140407195.7858937,23401199.29764895
1782,1,16611711.876051093,16611711.876051093
1783,1,1413552.7620784554,1413552.7620784554
1784,1,22964101.689561225,22964101.689561225
1785,1,3206620.5668367795,3206620.5668367795
1786,5,208793875.31187075,41758775.06237415
1787,1,937119.954724849,937119.954724849
1788,1,1641017.5493587723,1641017.5493587723
1789,1,15248993.943020644,15248993.943020644
1790,2,2075897.3067006124,1037948.6533503062
1791,1,41833973.97103798,41833973.97103798
1792,3,319348720.53491676,106449573.51163892
1793,1,1455275.7148425626,1455275.7148425626
1794,2,41657054.9477492,20828527.4738746
1795,5,164891444.92472386,32978288.984944772
1796,5,43250573.13337982,8650114.626675963
1797,2,4732056.317100932,2366028.158550466
1798,1,1462190.5890150287,1462190.5890150287
1799,5,98647526.8834764,19729505.376695283
1800,1,64744047.87350184,64744047.87350184
1801,1,2578665.841161449,2578665.841161449
1802,1,80237724.24148932,80237724.24148932
1803,1,5508322.855972866,5508322.855972866
1804,5,149714846.3771784,29942969.27543568
1805,1,91989621.08561218,91989621.08561218
1806,1,3321282.798694632,3321282.798694632
1807,1,24517668.954016384,24517668.954016384
1808,1,200030.68731457082,200030.68731457082
1809,1,87504.81066876226,87504.81066876226
1810,5,767414935.8434409,153482987.16868818
1811,6,199580372.1379784,33263395.356329735
1812,1,47186326.948052846,47186326.948052846
1813,1,70698032.32833879,70698032.32833879
1814,2,24326419.891377483,12163209.945688741
1815,2,3844278.9886217844,1922139.4943108922
1816,1,3199448.9497508747,3199448.9497508747
1817,1,6866874.2827809695,6866874.2827809695
1818,6,301571213.8505229,50261868.97508714
1819,1,8086912.996017765,8086912.996017765
1820,5,132703906.3144705,26540781.2628941
1821,5,568156508.922567,113631301.7845134
1822,1,38729254.03712043,38729254.03712043
1823,6,33735575.73498641,5622595.955831069
1824,6,161593840.7120679,26932306.78534465
1825,6,193304211.6843356,32217368.61405593
1826,1,363639340.5897004,363639340.5897004
1827,6,336134812.2338256,56022468.705637604
1828,5,1241130279.0582733,248226055.81165466
1829,1,5507963.047998435,5507963.047998435
1830,5,3033314154.0972447,606662830.819449
1831,5,40832692.765021995,8166538.553004399
1832,3,61415937.82119374,20471979.273731247
1833,1,6513677.791958424,6513677.791958424
1834,5,130486139.40257153,26097227.880514305
1835,3,20358571.322411582,6786190.44080386
1836,1,47590652.7097025,47590652.7097025
1837,1,671855.834603881,671855.834603881
1838,1,41033863.98104147,41033863.98104147
1839,1,19442062.443029262,19442062.443029262
1840,6,125655501.876054,20942583.646009002
1841,5,87011351.52129637,17402270.304259274
1842,1,165225432.4565548,165225432.4565548
1843,1,9294425.200715,9294425.200715
1844,3,40547620.1014552,13515873.367151732
1845,6,163152860.7332441,27192143.455540683
1846,3,99087047.48364428,33029015.827881426
1847,1,22293235.506043967,22293235.506043967
1848,5,201845201.80006853,40369040.36001371
1849,1,4244020.89870851,4244020.89870851
1850,1,92182375.26118968,92182375.26118968
1851,1,4697477.716787077,4697477.716787077
1852,3,207668847.84196234,69222949.28065412
1853,1,15619443.096419219,15619443.096419219
1854,3,25539561.846242763,8513187.28208092
1855,6,102346642.6865108,17057773.781085134
1856,3,1838871985.04549,612957328.3484967
1857,6,333488295.9411638,55581382.65686063
1858,1,4608006.0283232005,4608006.0283232005
1859,1,3963179.454681757,3963179.454681757
1860,6,324282060.8925983,54047010.148766376
1861,1,1485891.4138280102,1485891.4138280102
1862,1,1152590.8222283393,1152590.8222283393
1863,1,600432.6936916718,600432.6936916718
1864,6,79723019.91814353,13287169.986357255
1865,1,8867936.737222062,8867936.737222062
1866,2,89333650.15735817,44666825.078679085
1867,6,42171969.089679025,7028661.5149465045
1868,1,3676205.944062325,3676205.944062325
1869,1,20316376.671118952,20316376.671118952
1870,1,13134715.403367905,13134715.403367905
1871,5,207397586.88014868,41479517.37602974
1872,5,200879689.38844907,40175937.877689816
1873,5,17608366.590071067,3521673.3180142133
1874,2,2474796.9264478316,1237398.4632239158
1875,2,101079592.97087534,50539796.48543767
1876,3,452742784.9934152,150914261.66447172
1877,6,65414279.82597806,10902379.970996344
1878,1,62021846.83941895,62021846.83941895
1879,5,508623569.81126183,101724713.96225236
1880,3,27862737.73666773,9287579.24555591
1881,1,831474.4597379047,831474.4597379047
1882,1,7490478.991449396,7490478.991449396
1883,1,33290624.616106354,33290624.616106354
1884,1,2039831.8641509153,2039831.8641509153
1885,1,41680011.47842747,41680011.47842747
1886,1,47711685.150666624,47711685.150666624
1887,5,1011680545.5740988,202336109.11481977
1888,1,1980703.8317657856,1980703.8317657856
1889,5,50209994.1649342,10041998.832986841
1890,2,1023966.3576579622,511983.1788289811
1891,5,77725377.13997689,15545075.427995378
1892,5,215920958.66216052,43184191.732432105
1893,5,62639136.893045224,12527827.378609044
1894,1,33212173.81495409,33212173.81495409
1895,6,106743774.91837737,17790629.153062895
1896,3,20498297.38591657,6832765.795305523
1897,1,9483133.157458324,9483133.157458324
1898,5,291980621.2313234,58396124.24626468
1899,1,9383427.797705319,9383427.797705319
1900,1,91859491.32723129,91859491.32723129
1901,1,13223060.700568372,13223060.700568372
1902,1,404681647.8156121,404681647.8156121
1903,6,308452707.8656197,51408784.64426995
1904,6,565799057.3993455,94299842.89989091
1905,5,103470274.35377787,20694054.870755576
1906,2,16946894.44608444,8473447.22304222
1907,6,59590828.067570694,9931804.67792845
1908,2,44473329.35396314,22236664.67698157
1909,1,3249776.7040037964,3249776.7040037964
1910,6,21128305.610230103,3521384.268371684
1911,1,1628415.762955023,1628415.762955023
1912,1,239650204.40295854,239650204.40295854
1913,1,23025187.83061934,23025187.83061934
1914,1,43002876.25810071,43002876.25810071
1915,1,25039518.625829287,25039518.625829287
1916,1,9010723.074953465,9010723.074953465
1917,1,76011293.28070256,76011293.28070256
1918,1,6761725.260203933,6761725.260203933
1919,5,40714429.13794644,8142885.827589288
1920,1,14641477.164243596,14641477.164243596
1921,2,17805174.968893696,8902587.484446848
1922,1,9179521.765881091,9179521.765881091
1923,3,33031021.28175971,11010340.427253237
1924,3,57367331.567845784,19122443.855948593
1925,6,1331802206.9827895,221967034.4971316
1926,3,49072750.005404964,16357583.335134989
1927,3,257998841.5394944,85999613.84649813
1928,5,110699843.91390456,22139968.78278091
1929,3,110525901.74716267,36841967.24905422
1930,6,436344096.71519756,72724016.11919959
1931,5,741811136.0564055,148362227.21128112
1932,6,103408500.91618885,17234750.15269814
1933,1,17386848.582428657,17386848.582428657
1934,6,59870426.30128515,9978404.383547524
1935,1,5702257.0668192115,5702257.0668192115
1936,5,37275862.52551558,7455172.505103116
1937,1,573230738.399431,573230738.399431
1938,1,26450504.981996678,26450504.981996678
1939,1,30659434.47870238,30659434.47870238
1940,1,21218101.814257022,21218101.814257022
1941,1,10082981.835237212,10082981.835237212
1942,1,12080353.961471196,12080353.961471196
1943,1,13831097.42150978,13831097.42150978
1944,6,99144640.56448667,16524106.760747777
1945,5,33479924.73503825,6695984.9470076505
1946,1,14705283.511122167,14705283.511122167
1947,1,39134347.268719286,39134347.268719286
1948,1,1051311.3484788882,1051311.3484788882
1949,1,37342792.99227805,37342792.99227805
1950,6,592006523.8058503,98667753.96764171
1951,3,51790848.66598338,17263616.22199446
1952,1,19907111.200120017,19907111.200120017
1953,1,14857224.894565366,14857224.894565366
1954,1,25191312.487258825,25191312.487258825
1955,5,1758078608.4958317,351615721.69916636
1956,1,28006697.09629796,28006697.09629796
1957,1,17102910.40054568,17102910.40054568
1958,5,651463550.665759,130292710.1331518
1959,1,4495629.147990006,4495629.147990006
1960,1,22019879.686036494,22019879.686036494
1961,1,3998205.6781188925,3998205.6781188925
1962,1,1373292.0350960332,1373292.0350960332
1963,1,52650803.01934375,52650803.01934375
1964,2,21116089.687455714,10558044.843727857
1965,3,743501412.4452655,247833804.14842185
1966,1,33289831.086691882,33289831.086691882
1967,2,49832519.19542757,24916259.597713783
1968,3,142657806.7920967,47552602.26403224
1969,1,6595375.031334185,6595375.031334185
1970,6,51252100.19945465,8542016.699909108
1971,1,11297108.247217951,11297108.247217951
1972,1,6367344.267752668,6367344.267752668
1973,5,280298410.0435203,56059682.00870405
1974,1,247215.34766995444,247215.34766995444
1975,1,37950401.423569985,37950401.423569985
1976,1,423017568.16501206,423017568.16501206
1977,1,12609762.068265991,12609762.068265991
1978,2,8353515.697727984,4176757.848863992
1979,1,28223977.08004457,28223977.08004457
1980,1,3953364.0800877633,3953364.0800877633
1981,1,16674759.099156383,16674759.099156383
1982,1,53553335.800317355,53553335.800317355
1983,1,75338922.80212694,75338922.80212694
1984,6,94616047.94747514,15769341.324579189
1985,5,341754859.6227965,68350971.9245593
1986,1,298582729.0395198,298582729.0395198
1987,2,6876940.339350043,3438470.1696750214
1988,6,307985930.6529244,51330988.44215407
1989,6,272906138.0422814,45484356.34038023
1990,1,26256638.524808355,26256638.524808355
1991,1,55406892.09851074,55406892.09851074
1992,1,100420471.35242654,100420471.35242654
1993,2,63492993.655163094,31746496.827581547
1994,3,217004258.71356913,72334752.90452304
1995,1,6577196.421890448,6577196.421890448
1996,1,9271939.293174064,9271939.293174064
1997,6,397291576.43330514,66215262.73888419
1998,1,67769364.03434685,67769364.03434685
1999,1,56188211.01104911,56188211.01104911
2000,6,438097810.1721101,73016301.69535168
2001,6,144662092.92968,24110348.82161333
2002,1,23810212.858468402,23810212.858468402
2003,6,148615140.3720525,24769190.06200875
2004,1,11495307.447697408,11495307.447697408
2005,3,35789594.00386014,11929864.66795338
2006,1,10281372.049256684,10281372.049256684
2007,5,95211538.19819047,19042307.639638092
2008,5,173697288.3395331,34739457.66790662
2009,6,50842303.25978048,8473717.209963413
2010,1,113527800.05534826,113527800.05534826
2011,1,576749.2482516336,576749.2482516336
2012,1,223154704.73670048,223154704.73670048
2013,5,24913198.917632036,4982639.783526408
2014,1,14661230.915778587,14661230.915778587
2015,1,15015040.3958716,15015040.3958716
2016,1,31835920.16449196,31835920.16449196
2017,5,61555191.18248856,12311038.236497711
2018,6,69259441.25092545,11543240.208487576
2019,1,13355794.886903413,13355794.886903413
2020,1,18383699.786853883,18383699.786853883
2021,6,158587948.68543386,26431324.780905645
2022,3,120872113.65707897,40290704.552359655
2023,1,3891044.439842382,3891044.439842382
2024,6,305323491.691859,50887248.615309834
2025,6,76937534.00323103,12822922.33387184
2026,3,111100695.31202886,37033565.10400962
2027,6,229145963.78018042,38190993.9633634
2028,1,21845327.316163316,21845327.316163316
2029,1,12000643.597430743,12000643.597430743
2030,1,12192482.985670326,12192482.985670326
2031,6,270620941.15687996,45103490.19281333
2032,6,650266135.7964724,108377689.29941207
2033,6,91414293.42079498,15235715.570132496
2034,1,131965439.49172056,131965439.49172056
2035,1,16363163.378527438,16363163.378527438
2036,2,68493057.13426447,34246528.567132235
2037,2,81389248.04321456,40694624.02160728
2038,2,39981685.508153796,19990842.754076898
2039,6,106306769.7633136,17717794.960552268
2040,1,12929043.998307511,12929043.998307511
2041,5,126638159.55485843,25327631.910971686
2042,5,228487358.13329327,45697471.626658656
2043,1,9319676.904551728,9319676.904551728
2044,6,96035351.0555603,16005891.842593385
2045,1,713886.4077612362,713886.4077612362
2046,3,49233110.065009624,16411036.688336542
2047,3,239123069.20994458,79707689.73664819
2048,1,4640201.483191499,4640201.483191499
2049,1,453499195.68716604,453499195.68716604
2050,1,1032552.7023621005,1032552.7023621005
2051,2,32556365.647826113,16278182.823913056
2052,6,219263657.75137037,36543942.958561726
2053,1,2780757.5351259517,2780757.5351259517
2054,1,40056949.22481178,40056949.22481178
2055,5,109807342.79827234,21961468.559654467
2056,6,335130368.0339972,55855061.33899953
2057,1,4906054.519939677,4906054.519939677
2058,1,306643.0406467815,306643.0406467815
2059,1,5019125.89464765,5019125.89464765
2060,5,183333350.2513134,36666670.050262675
2061,5,394801873.4381421,78960374.68762842
2062,5,185871342.16269144,37174268.432538286
2063,6,116481391.96597482,19413565.32766247
2064,1,13626716.450810768,13626716.450810768
2065,5,710248467.9150748,142049693.58301497
2066,5,21898258.21098215,4379651.64219643
2067,6,57072040.78553708,9512006.797589513
2068,6,1657694307.0981598,276282384.51636
2069,1,5450335.601283498,5450335.601283498
2070,1,28429623.23489006,28429623.23489006
2071,1,8606903.34115029,8606903.34115029
2072,1,1043263.4844504864,1043263.4844504864
2073,6,108323672.72007018,18053945.45334503
2074,6,274982437.64584064,45830406.274306774
2075,2,37056114.81543055,18528057.407715276
2076,1,7617457.880589793,7617457.880589793
2077,2,163260220.35248345,81630110.17624173
