simulation,n_disasters,total_appropriation,mean_appropriation
2502,4,14616263.575886553,3654065.8939716383
2503,2,73125760.27703582,36562880.13851791
2504,3,262768755.14361557,87589585.04787186
2505,3,31333121.33695167,10444373.77898389
2506,2,12077991.28935831,6038995.644679155
2507,5,151142160.1922474,30228432.038449477
2508,4,156558288.45951682,39139572.114879206
2509,4,133258983.45393196,33314745.86348299
2510,3,122849713.56907137,40949904.52302379
2511,2,30127694.59757888,15063847.29878944
2512,2,5486076.912309157,2743038.4561545784
2513,3,70787291.0752186,23595763.691739533
2514,7,491008208.3251756,70144029.76073937
2515,4,15992979.732092222,3998244.9330230555
2516,4,2355166438.3019304,588791609.5754826
2517,5,49239731.90494073,9847946.380988147
2518,2,86300092.73444876,43150046.36722438
2519,2,56329085.70874295,28164542.854371473
2520,1,26705664.572947092,26705664.572947092
2521,4,213469164.98056948,53367291.24514237
2522,3,8680764.242164651,2893588.08072155
2523,1,1749278.1973423657,1749278.1973423657
2524,2,19095211.811733004,9547605.905866502
2525,4,373753990.4601054,93438497.61502635
2526,5,75688536.55507392,15137707.311014783
2527,3,864867885.195781,288289295.06526035
2528,2,117914129.92627004,58957064.96313502
2529,4,44787707.45376191,11196926.863440478
2530,5,38301664.38711438,7660332.877422877
2531,5,728662154.2287241,145732430.84574482
2532,2,39261548.46282463,19630774.231412314
2533,3,84101454.22516464,28033818.07505488
2534,6,111979026.48563282,18663171.080938805
2535,4,26776262.822438877,6694065.705609719
2536,3,45216441.85475455,15072147.284918183
2537,3,257256177.41383466,85752059.13794489
2538,3,11535371.311097383,3845123.7703657947
2539,2,68999624.33868626,34499812.16934313
2540,3,146966495.06775555,48988831.68925185
2541,3,1255368453.2213542,418456151.07378477
2542,4,90871943.23337276,22717985.80834319
2543,4,726261690.9290768,181565422.7322692
2544,2,77559769.2620039,38779884.63100195
2545,3,237701968.77847347,79233989.59282449
2546,1,62498191.280407675,62498191.280407675
2547,1,567778.105363887,567778.105363887
2548,4,306791386.1715275,76697846.54288188
2549,5,41642258.97044726,8328451.794089451
2550,2,40031702.70249408,20015851.35124704
2551,4,261287921.67357427,65321980.41839357
2552,1,206428259.70615986,206428259.70615986
2553,7,155042181.0914054,22148883.013057914
2554,5,623551307.9879817,124710261.59759633
2555,3,95087897.34297048,31695965.780990157
2556,2,94999635.76637018,47499817.88318509
2557,2,73841106.10674636,36920553.05337318
2558,7,210637123.15000495,30091017.59285785
2559,6,281367394.7667192,46894565.7944532
2560,5,307919103.0709294,61583820.614185885
2561,3,146752438.45036778,48917479.483455926
2562,1,5006149.992967642,5006149.992967642
2563,1,3076505.921699646,3076505.921699646
2564,1,561455219.5654752,561455219.5654752
2565,4,29991277.374849472,7497819.343712368
2566,2,9331241.102463245,4665620.551231623
2567,4,111473606.03288147,27868401.508220367
2568,6,455113516.39833844,75852252.73305641
2569,4,113377381.3549304,28344345.3387326
2570,3,40210385.51231081,13403461.837436937
2571,8,673666494.1898559,84208311.77373199
2572,5,248759146.95009062,49751829.39001812
2573,7,389373608.27536255,55624801.18219465
2574,5,30960398.598129585,6192079.719625917
2575,2,2520807346.6468267,1260403673.3234134
2576,1,1395904.0468569,1395904.0468569
2577,1,1594384.5413649762,1594384.5413649762
2578,1,10083050.459570456,10083050.459570456
2579,2,75772718.33207181,37886359.166035905
2580,2,744356932.7070007,372178466.35350037
2581,2,41715840.07874587,20857920.039372936
2582,6,249808270.6438544,41634711.77397574
2583,3,162000383.145489,54000127.715163
2584,2,60254930.10326713,30127465.051633567
2585,4,64611081.21268686,16152770.303171715
2586,1,69399171.8850381,69399171.8850381
2587,4,111772688.57133058,27943172.142832644
2588,2,168863180.45858094,84431590.22929047
2589,8,209866522.48393974,26233315.310492467
2590,3,620427784.3112705,206809261.43709016
2591,1,17290782.775839828,17290782.775839828
2592,4,148648314.5721439,37162078.64303598
2593,5,100976254.74133627,20195250.948267255
2594,6,763965224.6568989,127327537.44281648
2595,3,537149586.1159842,179049862.0386614
2596,2,100826942.77930795,50413471.38965397
2597,5,709003436.9594585,141800687.3918917
2598,3,39833436.52479453,13277812.17493151
2599,4,125619838.83539857,31404959.708849642
2600,1,40753396.63440382,40753396.63440382
2601,6,184484332.36992612,30747388.72832102
2602,3,7032299.134970358,2344099.711656786
2603,4,942877083.5344663,235719270.88361657
2604,2,200782813.25344023,100391406.62672012
2605,6,38962444.201043725,6493740.7001739545
2606,7,77753387.91158555,11107626.844512222
2607,4,40467611.287238225,10116902.821809556
2608,5,98595164.42049998,19719032.884099998
2609,3,55895392.983490214,18631797.661163405
2610,3,116416646.54198335,38805548.84732778
2611,4,229719311.60433012,57429827.90108253
2612,1,1921736.2130279588,1921736.2130279588
2613,1,10048235.140554613,10048235.140554613
2614,4,78031617.73818406,19507904.434546016
2615,5,2243324894.975637,448664978.9951274
2616,3,196846775.4250891,65615591.80836303
2617,5,94830000.27083264,18966000.05416653
2618,4,461936676.83805597,115484169.20951399
2619,4,948728468.0753703,237182117.01884258
2620,4,460874695.57514966,115218673.89378741
2621,5,409872615.1388398,81974523.02776796
2622,5,2624015401.495008,524803080.2990016
2623,2,37061345.95199905,18530672.975999527
2624,1,14757964.309724173,14757964.309724173
2625,5,94197177.71648844,18839435.543297686
2626,6,263573032.3373601,43928838.72289335
2627,6,236423624.07199228,39403937.34533205
2628,4,351464668.05108154,87866167.01277038
2629,7,291790132.6481284,41684304.66401834
2630,3,91978875.78674817,30659625.26224939
2631,4,198572724.6070198,49643181.15175495
2632,3,32563197.2735761,10854399.091192033
2633,4,334499635.1393074,83624908.78482684
2634,4,189058617.55210617,47264654.38802654
2635,2,23922678.544114128,11961339.272057064
2636,2,297010404.08283985,148505202.04141992
2637,5,582355124.3694378,116471024.87388757
2638,5,1044824931.6963714,208964986.3392743
2639,3,101784612.04942505,33928204.016475014
2640,1,50901298.397268124,50901298.397268124
2641,4,63314467.15856818,15828616.789642045
2642,3,200478972.4677341,66826324.15591136
2643,7,101020203.18343498,14431457.597633569
2644,3,92268069.543277,30756023.181092333
2645,4,73538165.27264217,18384541.31816054
2646,2,9321699.629522381,4660849.814761191
2647,5,85000320.3452484,17000064.06904968
2648,5,128684360.67340821,25736872.134681642
2649,1,16450528.944497414,16450528.944497414
2650,2,19694196.011312224,9847098.005656112
2651,1,38125967.23796754,38125967.23796754
2652,3,23602861.10567506,7867620.368558354
2653,7,555997748.8741063,79428249.83915804
2654,6,152339234.82770574,25389872.47128429
2655,5,1292176476.5224633,258435295.30449265
2656,2,1446462.9144854688,723231.4572427344
2657,3,379927875.1011312,126642625.0337104
2658,2,64856705.91699639,32428352.958498195
2659,2,19199787.75015434,9599893.87507717
2660,2,59782605.34114735,29891302.670573674
2661,5,239949402.21136498,47989880.442273
2662,1,47520803.8244335,47520803.8244335
2663,5,194991296.07340297,38998259.2146806
2664,3,40831873.55324398,13610624.517747993
2665,5,63653398.64042493,12730679.728084985
2666,3,84196290.56199117,28065430.18733039
2667,1,246130496.52544928,246130496.52544928
2668,5,77630894.4929519,15526178.89859038
2669,5,292304644.80634284,58460928.96126857
2670,6,326953108.41244227,54492184.73540705
2671,2,23312354.440079138,11656177.220039569
2672,6,248162858.77567524,41360476.46261254
2673,6,249513033.57302535,41585505.595504224
2674,3,34671746.522672005,11557248.840890668
2675,7,614464199.4679444,87780599.92399205
2676,3,96634651.13216345,32211550.377387818
2677,6,280540574.88341117,46756762.48056853
2678,5,796075885.7097168,159215177.14194337
2679,4,58182902.1152494,14545725.52881235
2680,3,20965108.431178533,6988369.477059511
2681,7,500164051.7750283,71452007.39643261
2682,5,53870897.21807579,10774179.443615157
2683,5,1230663996.9690213,246132799.39380425
2684,1,8156239.449303162,8156239.449303162
2685,3,1548971680.7174177,516323893.5724726
2686,3,39037463.47616604,13012487.82538868
2687,4,44265948.59373629,11066487.148434073
2688,4,165583297.13600966,41395824.284002416
2689,5,142454099.19142193,28490819.838284384
2690,5,136257336.9557057,27251467.39114114
2691,1,4030835.2832688414,4030835.2832688414
2692,2,79126279.29960956,39563139.64980478
2693,5,203835411.98608586,40767082.39721717
2694,3,984972851.2087066,328324283.73623556
2695,6,213114413.59783322,35519068.9329722
2696,5,150887229.48722494,30177445.897444986
2697,2,14039618.012103012,7019809.006051506
2698,4,42917447.43180536,10729361.85795134
2699,4,91361526.68672915,22840381.671682287
2700,4,89564409.18544695,22391102.296361737
2701,2,35145937.484123826,17572968.742061913
2702,1,291854746.37032807,291854746.37032807
2703,3,22527721.470716022,7509240.490238674
2704,6,64923770.793210566,10820628.465535095
2705,3,56693392.93470908,18897797.644903027
2706,1,492740755.0022193,492740755.0022193
2707,7,275289592.88855577,39327084.69836511
2708,3,94671757.0444649,31557252.348154966
2709,2,15612232.401344556,7806116.200672278
2710,2,36086978.36806997,18043489.184034985
2711,1,13830049.045063326,13830049.045063326
2712,2,20448208.872845247,10224104.436422624
2713,1,111776958.04450625,111776958.04450625
2714,5,67299149.24416317,13459829.848832633
2715,5,17810773.713574,3562154.7427148
2716,1,128900431.58329365,128900431.58329365
2717,1,2947453.838816534,2947453.838816534
2718,3,187069488.96766934,62356496.32255644
2719,1,183405282.89926004,183405282.89926004
2720,3,47115024.13761402,15705008.04587134
2721,2,94017018.47823729,47008509.23911864
2722,2,90084260.36037949,45042130.18018974
2723,3,30673404.032225475,10224468.010741824
2724,4,157848319.4202953,39462079.855073825
2725,5,83336835.28878444,16667367.05775689
2726,1,6688739.154648221,6688739.154648221
2727,3,27324481.189786322,9108160.39659544
2728,3,71834247.60319437,23944749.20106479
2729,4,90331857.57708077,22582964.394270193
2730,2,71351744.15021355,35675872.07510678
2731,5,50993155.59101418,10198631.118202835
2732,3,32767308.37678197,10922436.12559399
2733,3,34344082.24637726,11448027.415459087
2734,3,107762131.766238,35920710.588746004
2735,4,316881231.4123601,79220307.85309002
2736,2,67669458.78908826,33834729.39454413
2737,3,29864449.790338065,9954816.596779356
2738,4,29921941.16528752,7480485.29132188
2739,4,183748535.51091078,45937133.877727695
2740,5,736089657.2852333,147217931.45704666
2741,7,756603526.6877402,108086218.0982486
2742,5,225942282.14218935,45188456.42843787
2743,2,25902956.224280648,12951478.112140324
2744,6,185912170.75258362,30985361.79209727
2745,4,68706863.51323411,17176715.878308527
2746,3,35014712.842374295,11671570.947458098
2747,3,50134505.64988539,16711501.883295132
2748,7,196987649.94159022,28141092.848798603
2749,3,50737549.59079866,16912516.53026622
2750,3,247938480.38819197,82646160.12939732
2751,4,583828364.0825367,145957091.02063417
2752,3,95182845.91881208,31727615.306270692
2753,3,3930278.7661110805,1310092.9220370268
2754,4,41524398.43120832,10381099.60780208
2755,3,123131355.7488451,41043785.249615036
2756,2,228698271.6289141,114349135.81445704
2757,2,11899578.68597893,5949789.342989465
2758,2,29451303.931643058,14725651.965821529
2759,3,24813773.149418466,8271257.716472822
2760,3,26405490.394868717,8801830.131622905
2761,5,400900241.16474324,80180048.23294865
2762,4,126213607.67831376,31553401.91957844
2763,6,799945386.7528785,133324231.12547976
2764,4,31661793.672123756,7915448.418030939
2765,3,142202090.4271692,47400696.8090564
2766,6,193220432.76893806,32203405.461489677
2767,1,126126735.43607478,126126735.43607478
2768,2,201199210.41386434,100599605.20693217
2769,2,47469430.582660854,23734715.291330427
2770,2,4645224.327627718,2322612.163813859
2771,3,70766421.57509916,23588807.191699717
2772,3,67215657.43659873,22405219.14553291
2773,4,524613507.65428764,131153376.91357191
2774,4,88218708.08547583,22054677.021368958
2775,4,401387721.2189558,100346930.30473895
2776,1,6271291.567296953,6271291.567296953
2777,4,39342813.98940773,9835703.497351933
2778,4,44195708.5118266,11048927.12795665
2779,4,238729862.87703818,59682465.719259545
2780,2,39512232.329373926,19756116.164686963
2781,5,910005743.8492442,182001148.76984885
2782,3,84074100.89329496,28024700.297764987
2783,1,13883716.207682783,13883716.207682783
2784,2,52644132.542578295,26322066.271289147
2785,2,70295098.26618837,35147549.133094184
2786,2,279647790.6844342,139823895.3422171
2787,4,39128837.100597575,9782209.275149394
2788,7,1132461087.14538,161780155.30648285
2789,1,47568037.19461953,47568037.19461953
2790,4,98928444.2268472,24732111.0567118
2791,2,10465242.14064044,5232621.07032022
2792,4,13708918.152887808,3427229.538221952
2793,3,462450654.73726857,154150218.24575618
2794,6,60941876.598724335,10156979.433120722
2795,3,47747424.81680809,15915808.272269363
2796,4,126325181.6462162,31581295.41155405
2797,2,151214271.4231337,75607135.71156685
2798,1,3113317.456219981,3113317.456219981
2799,1,60615240.26266938,60615240.26266938
2800,2,31814103.258596037,15907051.629298018
2801,4,229461889.27393392,57365472.31848348
2802,1,200777859.18517092,200777859.18517092
2803,5,406722386.7043402,81344477.34086804
2804,4,55212812.14637098,13803203.036592744
2805,5,42010338.46217618,8402067.692435237
2806,5,571581549.3892715,114316309.8778543
2807,8,149855877.93160778,18731984.741450973
2808,1,10543585.202242833,10543585.202242833
2809,2,1051754998.847148,525877499.423574
2810,2,6438262.06142744,3219131.03071372
2811,3,7891404.1748341285,2630468.058278043
2812,9,199263287.4542462,22140365.27269402
2813,1,80765670.39117825,80765670.39117825
2814,2,163872296.45278174,81936148.22639087
2815,2,21024310.436643407,10512155.218321703
2816,1,549017.8802046579,549017.8802046579
2817,4,40130592.306440115,10032648.076610029
2818,1,6162519.405264803,6162519.405264803
2819,2,69009607.62605333,34504803.81302667
2820,6,1874695397.1680536,312449232.86134225
2821,6,58581777.00102979,9763629.500171632
2822,5,146047004.05645835,29209400.811291672
2823,2,11043022.706690656,5521511.353345328
2824,2,71116873.10974903,35558436.55487452
2825,2,2203138.3477414655,1101569.1738707328
2826,3,56406545.39874881,18802181.799582936
2827,9,187474112.25409368,20830456.91712152
2828,1,26237583.253830556,26237583.253830556
2829,2,26225642.87312424,13112821.43656212
2830,3,26672094.115588855,8890698.038529618
2831,4,45474166.39642316,11368541.59910579
2832,2,44782660.06322922,22391330.03161461
2833,4,1115966751.3066204,278991687.8266551
2834,3,19818384.656180825,6606128.218726941
2835,1,28922165.337288696,28922165.337288696
2836,2,116614733.02727291,58307366.513636455
2837,1,2391563.3908890826,2391563.3908890826
2838,3,43722717.04576989,14574239.01525663
2839,6,36876131.96966664,6146021.994944439
2840,4,244438879.94237,61109719.9855925
2841,7,53904186.8434955,7700598.120499358
2842,4,126821063.91116752,31705265.97779188
2843,2,32848099.795809936,16424049.897904968
2844,6,602895160.1523486,100482526.6920581
2845,4,158511297.2704203,39627824.31760508
2846,2,32569683.796523497,16284841.898261748
2847,3,2764094858.132702,921364952.7109007
2848,4,92627702.29779598,23156925.574448995
2849,1,200430490.35573617,200430490.35573617
2850,6,263681165.04005137,43946860.840008564
2851,4,23269967.175684046,5817491.7939210115
2852,3,71093096.96116184,23697698.987053946
2853,5,134448271.55355114,26889654.31071023
2854,5,87643240.47856012,17528648.095712025
2855,3,170707929.01546898,56902643.00515633
2856,5,437988148.17808115,87597629.63561623
2857,4,18821348.673966527,4705337.168491632
2858,3,128420864.88315366,42806954.96105122
2859,5,113813158.6972784,22762631.739455678
2860,3,160460367.8247764,53486789.27492547
2861,1,3931344.965637423,3931344.965637423
2862,4,202776982.81787443,50694245.70446861
2863,3,7684828.961427495,2561609.653809165
2864,3,34576243.07088203,11525414.356960677
2865,3,73591654.99509013,24530551.665030044
2866,1,210411225.17738038,210411225.17738038
2867,5,166890543.09600827,33378108.619201653
2868,1,11988163.52526879,11988163.52526879
2869,2,10556545.038231911,5278272.519115956
2870,4,73333163.16830285,18333290.792075712
2871,7,105365287.82672167,15052183.975245953
2872,6,92587777.61424555,15431296.269040925
2873,1,8682679.239672085,8682679.239672085
2874,2,50710975.98343385,25355487.991716925
2875,2,5940432.333556848,2970216.166778424
2876,4,175999094.3389092,43999773.5847273
2877,5,560952610.1778343,112190522.03556685
2878,6,1540922440.2411616,256820406.70686027
2879,5,264001385.64254084,52800277.128508165
2880,5,310197522.2354652,62039504.44709305
2881,4,142267346.2772957,35566836.56932393
2882,6,290011897.10192704,48335316.18365451
2883,7,506351652.1516987,72335950.30738553
2884,4,174613994.37343395,43653498.59335849
2885,3,58047838.62670733,19349279.542235777
2886,2,5856135.2676939145,2928067.6338469572
2887,2,488718957.40751976,244359478.70375988
2888,5,45639384.875116795,9127876.975023359
2889,5,1345593125.2034998,269118625.04069996
2890,1,19813210.96491934,19813210.96491934
2891,7,40215275.33224415,5745039.333177736
2892,3,201185563.12094086,67061854.37364695
2893,3,35705862.716570705,11901954.238856902
2894,4,71240751.68614739,17810187.921536848
2895,3,29678991.201469768,9892997.067156589
2896,3,217797506.5419418,72599168.84731393
2897,4,55056498.89180531,13764124.722951328
2898,5,56115417.11778085,11223083.42355617
2899,1,617951.1942675269,617951.1942675269
2900,3,94297134.91874525,31432378.306248415
2901,4,19323063.192105055,4830765.798026264
2902,2,31640558.48875284,15820279.24437642
2903,5,40062577.96982101,8012515.593964202
2904,8,417835690.92277557,52229461.365346946
2905,1,6916083.445046041,6916083.445046041
2906,3,51374404.155444875,17124801.38514829
2907,1,7220305.500172373,7220305.500172373
2908,2,32372857.679061107,16186428.839530554
2909,3,32522131.156701542,10840710.38556718
2910,1,125944313.16042976,125944313.16042976
2911,4,56226289.684700675,14056572.421175169
2912,2,5771245.063926673,2885622.5319633363
2913,2,48710418.788668,24355209.394334
2914,3,12555605.746169338,4185201.9153897795
2915,2,13407331.638535887,6703665.8192679435
2916,10,147907831.32836133,14790783.132836133
2917,1,3819769.883488912,3819769.883488912
2918,5,83759953.71776094,16751990.743552187
2919,3,65955638.99533681,21985212.998445604
2920,4,69238616.98335391,17309654.24583848
2921,3,47790139.89467457,15930046.63155819
2922,3,11001338.380081188,3667112.793360396
2923,3,111910671.58869667,37303557.19623222
2924,1,58486953.099957705,58486953.099957705
2925,2,12361777.098934298,6180888.549467149
2926,3,46608884.28192365,15536294.760641217
2927,3,397668555.75561523,132556185.25187175
2928,3,150110749.91682658,50036916.63894219
2929,4,158590480.7843492,39647620.1960873
2930,3,22509088.42434857,7503029.474782857
2931,4,173160221.4794302,43290055.36985755
2932,2,112490220.22341286,56245110.11170643
2933,1,7650228.633749152,7650228.633749152
2934,2,5634529.086419642,2817264.543209821
2935,4,71634054.58112139,17908513.645280346
2936,1,8645239.268841391,8645239.268841391
2937,2,54921615.92240678,27460807.96120339
2938,6,106499307.47734521,17749884.579557534
2939,2,23996971.537459433,11998485.768729717
2940,3,72267630.17193078,24089210.057310257
2941,6,128209392.25765115,21368232.042941857
2942,3,23512374.516844712,7837458.172281571
2943,3,129797767.77356361,43265922.59118787
2944,1,137084470.20036933,137084470.20036933
2945,1,21932570.639265668,21932570.639265668
2946,6,485410656.5163399,80901776.08605665
2947,6,136330470.17213038,22721745.028688397
2948,6,312166049.5897597,52027674.93162662
2949,3,36793346.255320355,12264448.751773452
2950,4,403812088.4961781,100953022.12404452
2951,3,105284715.91238996,35094905.30412999
2952,3,124322022.03713197,41440674.01237732
2953,4,113840479.24690421,28460119.811726052
2954,5,175034914.14049107,35006982.828098215
2955,3,9271182.584292637,3090394.1947642122
2956,4,102123031.44924861,25530757.862312153
2957,4,20402336.621633045,5100584.155408261
2958,5,155688483.18808755,31137696.63761751
2959,2,110956705.15753523,55478352.57876761
2960,4,1135969675.6511621,283992418.91279054
2961,6,59540746.74208635,9923457.790347725
2962,7,97747305.8624366,13963900.837490942
2963,1,27362269.300236825,27362269.300236825
2964,4,29117750.56879583,7279437.6421989575
2965,4,78496027.23013972,19624006.80753493
2966,2,45119967.04372208,22559983.52186104
2967,7,245889140.50462282,35127020.07208897
2968,4,331866853.721042,82966713.4302605
2969,5,142823102.34943604,28564620.46988721
2970,7,111059484.85193793,15865640.693133991
2971,4,135052069.0871033,33763017.27177583
2972,4,514992568.5723006,128748142.14307515
2973,3,41968885.48042673,13989628.493475577
2974,3,24629309.82436326,8209769.941454421
2975,6,210454274.99845123,35075712.499741875
2976,4,114508858.71554334,28627214.678885836
2977,1,14818129.977058174,14818129.977058174
2978,4,133128618.48668732,33282154.62167183
2979,3,65169364.26480125,21723121.421600416
2980,2,35922140.70027825,17961070.350139126
2981,6,287209141.46464926,47868190.24410821
2982,7,34338978.11724605,4905568.302463721
2983,2,44658411.79889045,22329205.899445225
2984,6,159903122.1060792,26650520.3510132
2985,6,196977232.1537181,32829538.692286354
2986,5,77565784.99257629,15513156.998515258
2987,3,178417146.5155944,59472382.1718648
2988,6,107085204.11554015,17847534.019256692
2989,3,29691413.480165593,9897137.826721864
2990,6,205626620.42869836,34271103.40478306
2991,6,40415363.339461096,6735893.889910183
2992,7,52269561.14725652,7467080.163893789
2993,5,141634498.20117846,28326899.640235692
2994,3,51563878.57958763,17187959.52652921
2995,2,11155722.939394161,5577861.469697081
2996,2,21663290.77903588,10831645.38951794
2997,1,19391912.154255487,19391912.154255487
2998,4,140545241.29147977,35136310.32286994
2999,6,484118177.5827274,80686362.93045457
3000,2,454753951.76109827,227376975.88054913
3001,1,23649144.86711059,23649144.86711059
3002,3,22938883.811899945,7646294.603966649
3003,5,176944799.10289207,35388959.82057841
3004,3,26143840.64473279,8714613.548244262
3005,4,47029021.40970489,11757255.352426222
3006,2,15779158.66618488,7889579.33309244
3007,3,15217634.877305644,5072544.959101881
3008,5,139434254.4213012,27886850.884260237
3009,7,112685794.822521,16097970.688931571
3010,3,29012286.124461263,9670762.041487088
3011,3,89880279.6726215,29960093.224207167
3012,6,101046423.23663417,16841070.539439026
3013,6,215366386.80600664,35894397.80100111
3014,3,379249851.6241343,126416617.20804477
3015,3,89555711.52984513,29851903.843281712
3016,3,159224335.74271232,53074778.580904104
3017,1,80314947.24651234,80314947.24651234
3018,4,60943716.86541596,15235929.21635399
3019,3,87780744.06866764,29260248.02288921
3020,7,430833375.6398165,61547625.09140236
3021,2,88322540.8980059,44161270.44900295
3022,4,59196380.87294819,14799095.218237048
3023,7,176024085.7852621,25146297.96932316
3024,2,12443375.9895362,6221687.9947681
3025,3,19464339.227418575,6488113.075806192
3026,5,101736313.91865335,20347262.78373067
3027,3,569627704.5889411,189875901.52964702
3028,7,194843213.56470773,27834744.794958245
3029,3,13018538.74210591,4339512.9140353035
3030,4,269648975.6790505,67412243.91976263
3031,2,103942647.30704781,51971323.65352391
3032,5,122834496.03314908,24566899.206629816
3033,4,117602214.48007,29400553.6200175
3034,3,881752469.6295266,293917489.8765089
3035,3,59246164.366062745,19748721.455354247
3036,1,34886890.4151955,34886890.4151955
3037,2,1003114561.6803489,501557280.84017444
3038,4,100721817.0871367,25180454.271784175
3039,3,108087197.62481377,36029065.87493792
3040,4,27764947.055598766,6941236.763899691
3041,5,67074330.18214964,13414866.036429929
3042,4,11703189.449783577,2925797.362445894
3043,3,13880435.324853983,4626811.774951328
3044,1,8227327.055541877,8227327.055541877
3045,4,29060396.415754743,7265099.103938686
3046,4,42540562.50012617,10635140.625031542
3047,3,2246096364.700504,748698788.2335013
3048,10,1000577112.4600064,100057711.24600063
3049,1,17416353.594136734,17416353.594136734
3050,3,218011540.46814975,72670513.48938325
3051,2,61937424.07231306,30968712.03615653
3052,9,3571139491.213491,396793276.801499
3053,4,205899781.12257737,51474945.28064434
3054,4,333403053.3212565,83350763.33031413
3055,2,157021877.261131,78510938.6305655
3056,5,142316653.6322223,28463330.72644446
3057,2,120063365.71780698,60031682.85890349
3058,5,132322111.48278263,26464422.296556525
3059,3,31699392.600822378,10566464.200274127
3060,2,16355724.54797351,8177862.273986755
3061,2,970237710.0146556,485118855.0073278
3062,2,67235713.25969285,33617856.629846424
3063,4,23913015.993251085,5978253.998312771
3064,4,1706169297.786954,426542324.4467385
3065,3,494975377.9175297,164991792.63917658
3066,4,69959840.15386492,17489960.03846623
3067,3,24006770.94743231,8002256.982477437
3068,3,126475998.11002359,42158666.03667453
3069,5,85270437.25470495,17054087.45094099
3070,3,778814600.4041519,259604866.80138397
3071,3,112200026.52033395,37400008.840111315
3072,2,33253289.21936865,16626644.609684326
3073,2,49629093.289149344,24814546.644574672
3074,5,273043455.97582465,54608691.195164934
3075,10,108269213.77718885,10826921.377718884
3076,4,234799011.7299379,58699752.93248448
3077,4,37006208.732242465,9251552.183060616
3078,2,76314134.292568,38157067.146284
3079,8,77084927.345969,9635615.918246126
3080,10,158742487.0773921,15874248.70773921
3081,4,119696750.76268522,29924187.690671306
3082,3,266935616.18827918,88978538.7294264
3083,2,25041215.639400706,12520607.819700353
3084,4,290144530.3430427,72536132.58576067
3085,3,50304619.19901461,16768206.399671538
3086,2,130466886.98575449,65233443.492877245
3087,3,98409798.76418546,32803266.254728485
3088,3,2593773458.793236,864591152.9310786
3089,3,28257556.368870787,9419185.456290262
3090,3,411025196.17420137,137008398.7247338
3091,2,90429516.35474823,45214758.17737412
3092,6,2926100699.198459,487683449.86640984
3093,2,51444920.09711895,25722460.048559476
3094,3,12109073.351298222,4036357.783766074
3095,4,105675179.01558106,26418794.753895264
3096,5,281401802.0126443,56280360.40252886
3097,3,47217615.47971548,15739205.15990516
3098,6,1330948456.0911443,221824742.68185738
3099,5,53697431.30268561,10739486.260537121
3100,1,16016536.618956834,16016536.618956834
3101,2,466815405.62313265,233407702.81156632
3102,2,136060090.0668111,68030045.03340556
3103,3,149776839.75437167,49925613.25145722
3104,3,109521236.1700789,36507078.72335964
3105,2,138149254.26034993,69074627.13017496
3106,1,595389555.3990296,595389555.3990296
3107,4,79114365.66951866,19778591.417379666
3108,7,116555553.13712274,16650793.305303248
3109,6,762683329.6499201,127113888.27498668
3110,4,101283468.9044559,25320867.226113975
3111,2,41067526.02675009,20533763.013375044
3112,6,139655104.0860548,23275850.681009132
3113,3,157864325.153097,52621441.717699
3114,1,1364605.230532592,1364605.230532592
3115,5,247022431.38305885,49404486.27661177
3116,7,176665067.21743074,25237866.74534725
3117,3,80483687.65077154,26827895.883590516
3118,2,111679508.3692717,55839754.18463585
3119,7,115723883.33611341,16531983.333730487
3120,2,209035105.25517824,104517552.62758912
3121,5,409722386.03443485,81944477.20688698
3122,5,426202015.6573483,85240403.13146965
3123,3,60625483.02705404,20208494.342351347
3124,2,6585584.942609208,3292792.471304604
3125,5,107391058.25172274,21478211.650344547
3126,4,2989461049.354738,747365262.3386846
3127,2,81588712.62146457,40794356.31073228
3128,5,114214548.0797875,22842909.6159575
3129,2,53612550.527522005,26806275.263761003
3130,4,361783205.17273057,90445801.29318264
3131,5,214582408.8955048,42916481.77910096
3132,4,854092270.7835113,213523067.69587782
3133,2,17457105.01824019,8728552.509120096
3134,3,88462176.08944255,29487392.029814184
3135,1,6029926.478412021,6029926.478412021
3136,1,4812548.560342123,4812548.560342123
3137,5,55441929.2271108,11088385.84542216
3138,7,247132349.0374922,35304621.29107031
3139,3,138837418.4364818,46279139.47882727
3140,3,387118992.64927554,129039664.21642518
3141,4,134482298.86265716,33620574.71566429
3142,4,20829428.674562037,5207357.168640509
3143,3,80892147.30495667,26964049.101652224
3144,5,78786332.58833751,15757266.517667502
3145,1,3821141.134518587,3821141.134518587
3146,1,28942313.26375923,28942313.26375923
3147,8,146359860.5863942,18294982.573299274
3148,4,96014311.71635243,24003577.92908811
3149,4,597502115.097202,149375528.7743005
3150,4,258659593.18454716,64664898.29613679
3151,3,61708946.26254109,20569648.754180364
3152,4,232709852.2091509,58177463.05228773
3153,6,392605214.39096576,65434202.398494296
3154,6,185761104.88774508,30960184.147957515
3155,4,881632814.4962327,220408203.6240582
3156,4,32608193.91168907,8152048.477922267
3157,4,36909534.40664221,9227383.601660553
3158,4,246529083.2882297,61632270.822057426
3159,4,39700407.71115427,9925101.927788567
3160,3,4368572.980037075,1456190.9933456916
3161,4,207340948.40942308,51835237.10235577
3162,2,306564806.0774104,153282403.0387052
3163,5,248796421.36984617,49759284.27396923
3164,1,24804870.736255795,24804870.736255795
3165,3,77524368.1608363,25841456.053612098
